verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
350907,HLK[,MT,Proverbs,15,21,LKT,>WLT FMXH L XSR LB W >JC TBWNH JJCR LKT,,qal,infc,LKT,,no complement,no complement,,,,,,,,,,,,,,,,
351037,GLL[,MT,Proverbs,16,3,GL,GL >L JHWH M<FJK W JKNW MXCBTJK,,qal,impv,GL >L JHWH M<FJK,,>L JHWH,>L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,posture/not motion,other,>L,,,,,
351292,HLK[,MT,Proverbs,16,29,HWLJKW,>JC XMS JPTH R<HW W HWLJKW B DRK L> VWB,,hif,perf,W HWLJKW B DRK,,no complement,no complement,,,,,,,,,,,,,,,,
351424,PNH[,MT,Proverbs,17,8,JPNH,>BN XN H CXD B <JNJ B<LJW >L KL >CR JPNH JFKJL,,qal,impf,>CR JPNH,,no complement,no complement,,,,,,,,,,,,,,,,
351436,NXT[,MT,Proverbs,17,10,TXT,TXT G<RH B MBJN M HKWT KSJL M>H,,qal,impf,TXT G<RH B MBJN,G<RH,B MBJN,B BJN[,in/on one understanding,0,prep,pers,anim,und,ptca,simple,posture/not motion,other,B,,,,,
351542,NPL[,MT,Proverbs,17,20,JPWL,<QC LB L> JMY> VWB W NHPK B LCWNW JPWL B R<H,,qal,impf,W JPWL B R<H,,B R<H,B R<H/,in evil,0,prep,abs,inanim,und,subs,simple,vertical,goal,B,,,,,
351636,GLH[,MT,Proverbs,18,2,HTGLWT,L> JXPY KSJL B TBWNH KJ >M B HTGLWT LBW,,hit,infc,B HTGLWT LBW,LBW,no complement,no complement,,,,,,,,,,,,,,,,
351639,BW>[,MT,Proverbs,18,3,BW>,B BW> RC< B> GM BWZ W <M QLWN XRPH,,qal,infc,B BW> RC<,RC<,no complement,no complement,,,,,,,,,,,,,,,,
351641,BW>[,MT,Proverbs,18,3,B>,B BW> RC< B> GM BWZ W <M QLWN XRPH,,qal,perf,B> GM BWZ,GM BWZ,no complement,no complement,,,,,,,,,,,,,,,,
351670,BW>[,MT,Proverbs,18,6,JB>W,FPTJ KSJL JB>W B RJB W PJW L MHLMWT JQR>,,qal,impf,FPTJ KSJL JB>W B RJB,FPTJ KSJL,B RJB,B RJB/,in a dispute,0,prep,abs,inanim,und,subs,simple,fictive,goal,B,,,,,
351692,JRD[,MT,Proverbs,18,8,JRDW,DBRJ NRGN K MTLHMJM W HM JRDW XDRJ BVN,,qal,perf,W HM JRDW XDRJ BVN,HM,no complement,no complement,,,,,,,,,,,,,,,,
351709,RWY[,MT,Proverbs,18,10,JRWY,MGDL <Z CM JHWH BW JRWY YDJQ W NFGB,,qal,impf,BW JRWY YDJQ,YDJQ,BW,B,in/on it/him,0,prep,prps,inanim,det,prsf,simple,,,B,,,,,
351777,BW>[,MT,Proverbs,18,17,B>,YDJQ H R>CWN B RJBW J B> R<HW W XQRW,,qal,perf,J B> R<HW,R<HW,no complement,no complement,,,,,,,,,,,,,,,,
351953,<BR[,MT,Proverbs,19,11,<BR,FKL >DM H>RJK >PW W TP>RTW <BR <L PC<,,qal,infc,<BR <L PC<,,<L PC<,<L PC</,,0,prep,,,und,subs,simple,,,<L,,,,,
351989,NPL[,MT,Proverbs,19,15,TPJL,<YLH TPJL TRDMH W NPC RMJH TR<B,,hif,impf,<YLH TPJL TRDMH,<YLH,no complement,no complement,,,,,,,,,,,,,,,,
352079,CWB[,MT,Proverbs,19,24,JCJBNH,VMN <YL JDW B YLXT GM >L PJHW L> JCJBNH,,hif,impf,GM >L PJHW L> JCJBNH,,GM >L PJHW,GM >L PH/,,0,prep,,,det,subs,complex,,,>L,,,,,
352093,BRX[,MT,Proverbs,19,26,JBRJX,MCDD >B JBRJX >M BN MBJC W MXPJR,,hif,impf,MCDD >B JBRJX >M,MCDD >B,no complement,no complement,,,,,,,,,,,,,,,,
352374,CWB[,MT,Proverbs,20,26,JCB,MZRH RC<JM MLK XKM W JCB <LJHM >WPN,,hif,wayq,W JCB <LJHM >WPN,,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,<L,,,,,
352573,NWX[,MT,Proverbs,21,16,JNWX,>DM TW<H M DRK HFKL B QHL RP>JM JNWX,,qal,impf,>DM B QHL RP>JM JNWX,>DM,no complement,no complement,,,,,,,,,,,,,,,,
352625,<LH[,MT,Proverbs,21,22,<LH,<JR GBRJM <LH XKM W JRD <Z MBVXH,,qal,perf,<JR GBRJM <LH XKM,XKM,no complement,no complement,,,,,,,,,,,,,,,,
352628,JRD[,MT,Proverbs,21,22,JRD,<JR GBRJM <LH XKM W JRD <Z MBVXH,,hif,wayq,W JRD <Z MBVXH,,no complement,no complement,,,,,,,,,,,,,,,,
352673,BW>[,MT,Proverbs,21,27,JBJ>NW,ZBX RC<JM TW<BH >P KJ B ZMH JBJ>NW,,hif,impf,>P KJ B ZMH JBJ>NW,,no complement,no complement,,,,,,,,,,,,,,,,
352740,<BR[,MT,Proverbs,22,3,<BRW,<RWM R>H R<H W JSTR W PTJJM <BRW W N<NCW,,qal,perf,W PTJJM <BRW,PTJJM,no complement,no complement,,,,,,,,,,,,,,,,
352806,JY>[,MT,Proverbs,22,10,JY>,GRC LY W JY> MDWN W JCBT DJN W QLWN,,qal,impf,W JY> MDWN,MDWN,no complement,no complement,,,,,,,,,,,,,,,,
352844,NPL[,MT,Proverbs,22,14,JPWL,CWXH <MQH PJ ZRWT Z<WM JHWH JPWL CM,,qal,impf,Z<WM JHWH JPWL CM,Z<WM JHWH,no complement,no complement,,,,,,,,,,,,,,,,
352912,CWB[,MT,Proverbs,22,21,HCJB,L HWDJ<K QCV >MRJ >MT L HCJB >MRJM >MT L CLXJK,,hif,infc,L HCJB >MRJM >MT L CLXJK,,L CLXJK,L CLX[,,0,prep,,,det,,complex,,,L,,,,,
352949,BW>[,MT,Proverbs,22,24,TBW>,>L TTR< >T B<L >P W >T >JC XMWT L> TBW>,,qal,impf,W >T >JC XMWT L> TBW>,,>T >JC XMWT,>T== >JC/ XMH/,,0,prep,,,und,subs,complex,,,>T==,,,,,
353035,<WP[,MT,Proverbs,23,5,T<WP,H T<WP <JNJK BW W >JNNW KJ <FH J<FH LW KNPJM K NCR W<JP H CMJM,,hif,impf,H T<WP <JNJK BW,,BW,B,,0,prep,prsf,,det,prsf,simple,,,B,,,,,
353047,<WP[,MT,Proverbs,23,5,W<JP,H T<WP <JNJK BW W >JNNW KJ <FH J<FH LW KNPJM K NCR W<JP H CMJM,,qal,impf,K NCR W<JP H CMJM,,no complement,no complement,,,,,,,,,,,,,,,,
353104,BW>[,MT,Proverbs,23,10,TB>,>L TSG GBWL <WLM W B FDJ JTWMJM >L TB>,,qal,impf,W B FDJ JTWMJM >L TB>,,B FDJ JTWMJM,B FDH/ JTWM/,,0,prep,,,und,subs,complex,,,B,,,,,
353113,BW>[,MT,Proverbs,23,12,HBJ>H,HBJ>H L MWSR LBK W >ZNK L >MRJ D<T,,hif,impv,HBJ>H L MWSR LBK,,L MWSR,L H MWSR/,,0,prep,,,det,subs,simple,,,L,,,,,
353317,HLK[,MT,Proverbs,23,31,JTHLK,>L TR> JJN KJ JT>DM KJ JTN B KJS <JNW JTHLK B MJCRJM,,hit,impf,JTHLK B MJCRJM,,no complement,no complement,,,,,,,,,,,,,,,,
353478,CWB[,MT,Proverbs,24,12,HCJB,KJ T>MR HN L> JD<NW ZH H L> TKN LBWT HW> JBJN W NYR NPCK HW> JD< W HCJB L >DM K P<LW,,hif,perf,W HCJB L >DM K P<LW,,L >DM,L >DM/,,0,prep,,,und,subs,simple,,,L,,,,,
353518,NPL[,MT,Proverbs,24,16,JPWL,KJ CB< JPWL YDJQ W QM W RC<JM JKCLW B R<H,,qal,impf,KJ CB< JPWL YDJQ,YDJQ,no complement,no complement,,,,,,,,,,,,,,,,
353528,NPL[,MT,Proverbs,24,17,NPL,B NPL >WJBJK >L TFMX W B KCLW >L JGL LBK,,qal,infc,B NPL >WJBJK,>WJBJK,no complement,no complement,,,,,,,,,,,,,,,,
353546,CWB[,MT,Proverbs,24,18,HCJB,PN JR>H JHWH W R< B <JNJW W HCJB M <LJW >PW,,hif,perf,W HCJB M <LJW >PW,,M <LJW,MN <L,,0,prep + prep,,,det,,simple,,,MN,<L,,,,
353615,BW>[,MT,Proverbs,24,25,TBW>,W L MWKJXJM JN<M W <LJHM TBW> BRKT VWB,,qal,impf,W <LJHM TBW> BRKT VWB,BRKT VWB,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,<L,,,,,
353658,CWB[,MT,Proverbs,24,29,>CJB,>L T>MR K >CR <FH LJ KN ><FH LW >CJB L >JC K P<LW,,hif,impf,>CJB L >JC K P<LW,,L >JC,L H >JC/,,0,prep,,,det,subs,simple,,,L,,,,,
353668,<BR[,MT,Proverbs,24,30,<BRTJ,<L FDH >JC <YL <BRTJ W <L KRM >DM XSR LB,,qal,perf,<L FDH >JC <YL <BRTJ,,<L FDH >JC <YL,<L FDH/ >JC/ <YL/,,0,prep,,,und,subs,complex,,,<L,,,,,
