word	book	chapter	verse	scroll_name	stem	verbal_tense	consonant_rep	language
2041914	Hosea	2	16	4Q82	hif	perf	HLKTJH	Hebrew
2042060	Hosea	3	1	4Q82	qal	impv	LK	Hebrew
2042348	Hosea	7	12	4Q82	qal	impf	JLKW	Hebrew
2042907	Hosea	11	2	4Q82	qal	perf	HLKW	Hebrew
2043037	Hosea	11	10	4Q82	qal	impf	JLK	Hebrew
2043387	Hosea	14	10	4Q82	qal	impf	JLKW	Hebrew
2043564	Joel	2	7	4Q82	qal	impf	JLKWN	Hebrew
2043579	Joel	2	8	4Q82	qal	impf	JLKWN	Hebrew
2043931	Joel	4	18	4Q82	qal	impf	TLKNH	Hebrew
2043937	Joel	4	18	4Q82	qal	impf	JLKW	Hebrew
2044177	Amos	1	15	4Q82	qal	perf	HLK	Hebrew
2044213	Amos	2	7	4Q82	qal	impf	JLKW	Hebrew
2045030	Amos	7	12	4Q82	qal	impv	LK	Hebrew
2045096	Amos	7	15	4Q82	qal	impv	LK	Hebrew
2045732	Jonah	1	2	4Q82	qal	impv	LK	Hebrew
2045868	Jonah	1	7	4Q82	qal	impv	LKW	Hebrew
2046066	Jonah	3	2	4Q82	qal	impv	LKH	Hebrew
2046088	Jonah	3	3	4Q82	qal	wayq	JLK	Hebrew
2046401	Micah	2	3	4Q82	qal	impf	TLKW	Hebrew
2046462	Micah	4	2	4Q82	qal	perf	HLKW	Hebrew
2046467	Micah	4	2	4Q82	qal	impv	LKW	Hebrew
2046483	Micah	4	2	4Q82	qal	impf	NLKH	Hebrew
2047295	Psalms	35	14	4Q83	hit	perf	HTHLKTJ	Hebrew
2047564	Psalms	38	7	4Q83	piel	perf	HLKTJ	Hebrew
2048072	Psalms	66	16	4Q83	qal	impv	LKW	Hebrew
2048445	Psalms	91	6	4Q84	qal	impf	JHLK	Hebrew
2050760	Psalms	104	3	4Q86	piel	ptca	MHLK	Hebrew
2050809	Psalms	104	10	4Q86	piel	impf	JHLKW	Hebrew
2051061	Psalms	86	11	4Q87	piel	impf	>HLK	Hebrew
2051380	Psalms	104	3	4Q87	piel	ptca	MHLK	Hebrew
2051532	Psalms	105	41	4Q87	qal	perf	HLKW	Hebrew
2051651	Psalms	125	5	4Q87	hif	impf	JWLJKM	Hebrew
2052327	Psalms	119	45	4Q89	hit	impf	>THLKH	Hebrew
2053011	Psalms	104	3	4Q93	piel	ptca	MHLK	Hebrew
2053484	Psalms	116	9	4Q96	hit	impf	>THLK	Hebrew
2053916	Psalms	35	14	4Q98	hit	perf	HTHLKTJ	Hebrew
2054034	Psalms	26	11	4Q98a	qal	impf	>LK	Hebrew
2055315	Proverbs	14	7	4Q103	qal	impv	LK	Hebrew
2055532	Proverbs	15	21	4Q103	qal	infc	LKT	Hebrew
2055691	Ruth	1	1	4Q104	qal	wayq	JLK	Hebrew
2055827	Ruth	1	7	4Q104	qal	wayq	TLKNH	Hebrew
2055842	Ruth	1	8	4Q104	qal	impv	LKNH	Hebrew
2055894	Ruth	1	11	4Q104	qal	impf	TLKNH	Hebrew
2055910	Ruth	1	12	4Q104	qal	impv	LKN	Hebrew
2056290	Song_of_songs	4	6	4Q106	qal	impf	>LK	Hebrew
2056465	Song_of_songs	2	10	4Q107	qal	impv	LKJ	Hebrew
2056476	Song_of_songs	2	11	4Q107	qal	perf	HLK	Hebrew
2056514	Song_of_songs	2	13	4Q107	qal	impv	LKJ	Hebrew
2056900	Ecclesiastes	5	14	4Q109	qal	infc	LKT	Hebrew
2056911	Ecclesiastes	5	14	4Q109	hif	impf	JLK	Hebrew
2056924	Ecclesiastes	5	15	4Q109	qal	impf	JLK	Hebrew
2057004	Ecclesiastes	6	4	4Q109	qal	perf	HLK	Hebrew
2057043	Ecclesiastes	6	6	4Q109	qal	ptca	HWLK	Hebrew
2057112	Ecclesiastes	7	2	4Q109	qal	infc	LKT	Hebrew
2057117	Ecclesiastes	7	2	4Q109	qal	infc	LKT	Hebrew
2057266	Ecclesiastes	1	7	4Q110	qal	infc	LKT	Hebrew
2057534	Lamentations	1	5	4Q111	qal	perf	HLKW	Hebrew
2057557	Lamentations	1	6	4Q111	qal	wayq	JLKW	Hebrew
2063020	Deuteronomy	5	30	4Q128	qal	impv	LKH	Hebrew
2063148	Deuteronomy	10	12	4Q128	qal	infc	LKT	Hebrew
2063815	Deuteronomy	11	19	4Q128	qal	infc	LKTK	Hebrew
2064754	Deuteronomy	5	30	4Q129	qal	impv	LK	Hebrew
2065482	Deuteronomy	6	7	4Q130	qal	infc	LKTK	Hebrew
2065661	Deuteronomy	11	19	4Q130	qal	infc	LKTK	Hebrew
2065778	Deuteronomy	11	19	4Q131	qal	infc	LKTK	Hebrew
2066689	Deuteronomy	5	30	4Q135	qal	impv	LK	Hebrew
2066764	Deuteronomy	5	33	4Q135	qal	impf	TLKWN	Hebrew
2067080	Deuteronomy	11	19	4Q136	qal	infc	LKTK	Hebrew
2067501	Deuteronomy	6	7	4Q136	qal	infc	LKTK	Hebrew
2068122	Deuteronomy	5	30	4Q137	qal	impv	LK	Hebrew
2068241	Deuteronomy	10	12	4Q138	qal	infc	LKT	Hebrew
2069452	Deuteronomy	5	33	4Q140	qal	impf	TLKW	Hebrew
2070064	Deuteronomy	6	7	4Q142	qal	infc	KTKH	Hebrew
2070256	Deuteronomy	11	19	4Q143	qal	infc	LKTKH	Hebrew
2070763	Deuteronomy	11	19	4Q146	qal	infc	LKTK	Hebrew
2071157	Deuteronomy	5	30	4Q151	qal	impv	LK	Hebrew
2071207	Deuteronomy	5	33	4Q151	qal	impf	TLKW	Hebrew
2071353	Deuteronomy	6	7	4Q151	qal	infc	LKTK	Hebrew
2071402	Deuteronomy	10	12	4Q151	qal	infc	LKT	Hebrew
2071618	Deuteronomy	6	7	4Q152	qal	infc	LKTK	Hebrew
2072261	Deuteronomy	8	6	5Q1	qal	infc	LKT	Hebrew
2072412	Deuteronomy	8	15	5Q1	hif	ptca	MWLJKK	Hebrew
2072509	Deuteronomy	8	19	5Q1	qal	perf	HLKT	Hebrew
2073381	Lamentations	4	18	5Q6	qal	infc	LKT	Hebrew
2073599	Lamentations	5	18	5Q6	piel	perf	HLKW	Hebrew
2073700	Lamentations	4	18	5Q7	qal	infc	LKT	Hebrew
2074056	1_Kings	3	14	6Q4	qal	impf	TLK	Hebrew
2074066	1_Kings	3	14	6Q4	qal	perf	HLK	Hebrew
2074109	1_Kings	12	30	6Q4	qal	wayq	JLKW	Hebrew
2074232	2_Kings	5	26	6Q4	qal	perf	HLK	Hebrew
2074359	2_Kings	7	8	6Q4	qal	wayq	JLKW	Hebrew
2074373	2_Kings	7	8	6Q4	qal	wayq	JLKW	Hebrew
2074406	2_Kings	7	9	6Q4	qal	impv	LKW	Hebrew
2074490	2_Kings	8	1	6Q4	qal	impv	LKJ	Hebrew
2074518	2_Kings	8	2	6Q4	qal	wayq	TLK	Hebrew
2074613	2_Kings	9	1	6Q4	qal	impv	LK	Hebrew
2075742	Genesis	13	3	8Q1	qal	wayq	JLK	Hebrew
2075971	Genesis	18	22	8Q1	qal	wayq	JLKW	Hebrew
2076711	Deuteronomy	11	19	8Q3	qal	infc	LKTK	Hebrew
2076806	Deuteronomy	6	7	8Q3	qal	infc	LKTK	Hebrew
2077045	Deuteronomy	10	12	8Q3	qal	infc	LKT	Hebrew
2078097	Deuteronomy	10	12	8Q4	qal	infc	LKT	Hebrew
2078751	Deuteronomy	11	19	8Q4	qal	infc	LKTK	Hebrew
2078954	Leviticus	11	27	11Q1	qal	ptca	HWLK	Hebrew
2078962	Leviticus	11	27	11Q1	qal	ptca	HLKT	Hebrew
2080982	Leviticus	26	21	11Q1	qal	impf	TLKW	Hebrew
2081031	Leviticus	26	23	11Q1	qal	perf	HLKTM	Hebrew
2081036	Leviticus	26	24	11Q1	qal	perf	HLKTJ	Hebrew
2081818	Ezekiel	1	9	11Q4	qal	infc	LKTM	Hebrew
2081823	Ezekiel	1	9	11Q4	qal	impf	JLKW	Hebrew
2082211	Psalms	101	2	11Q5	hit	impf	>THLK	Hebrew
2082263	Psalms	101	6	11Q5	qal	ptca	HLK	Hebrew
2082490	Psalms	109	23	11Q5	nif	perf	NHLKTJ	Hebrew
2082653	Psalms	104	3	11Q5	piel	ptca	MHLK	Hebrew
2082743	Psalms	104	26	11Q5	piel	impf	JHLKWN	Hebrew
2083170	Psalms	105	41	11Q5	qal	perf	HLKW	Hebrew
2083472	Psalms	122	1	11Q5	qal	impf	NLK	Hebrew
2083651	Psalms	125	5	11Q5	hif	impf	JWLJKM	Hebrew
2083717	Psalms	126	6	11Q5	qal	infa	HLWK	Hebrew
2083718	Psalms	126	6	11Q5	qal	impf	JLK	Hebrew
2084060	Psalms	119	1	11Q5	qal	ptca	HWLKJM	Hebrew
2084079	Psalms	119	3	11Q5	qal	perf	HLKW	Hebrew
2084291	Psalms	119	45	11Q5	hit	impf	>THLKH	Hebrew
2085384	Psalms	136	16	11Q5	hif	ptca	MWLJK	Hebrew
2086090	Psalms	138	7	11Q5	qal	impf	>LK	Hebrew
2086523	Psalms	143	8	11Q5	qal	impf	>LK	Hebrew
2086716	Psalms	77	18	11Q6	hit	impf	JTHLKW	Hebrew
2087185	Psalms	12	9	11Q7	hit	impf	JTHLKWN	Hebrew
2087941	Psalms	39	14	11Q8	qal	impf	>LK	Hebrew
2087969	Psalms	43	2	11Q8	hit	impf	>THLK	Hebrew
2088259	Psalms	78	10	11Q8	qal	infc	LKT	Hebrew
2088872	Deuteronomy	10	12	Xq1	qal	infc	LKT	Hebrew
2089238	Deuteronomy	5	30	Xq2	qal	impv	LK	Hebrew
2089303	Deuteronomy	5	33	Xq2	qal	impf	TLKW	Hebrew
2089455	Deuteronomy	6	7	Xq2	qal	infc	LKTK	Hebrew
2090323	Exodus	4	29	Mur1	qal	wayq	JLK	Hebrew
2090433	Exodus	5	3	Mur1	qal	impf	NLKH	Hebrew
2091465	Deuteronomy	11	19	Mur4	qal	infc	LKTK	Hebrew
2091560	Deuteronomy	6	7	Mur4	qal	infc	LKTK	Hebrew
2092245	Amos	1	15	Mur88	qal	perf	HLK	Hebrew
2092450	Amos	7	12	Mur88	qal	impv	LK	Hebrew
2092514	Amos	7	15	Mur88	qal	impv	LK	Hebrew
2092865	Amos	9	4	Mur88	qal	impf	JLKW	Hebrew
2093572	Jonah	1	2	Mur88	qal	impv	LK	Hebrew
2093708	Jonah	1	7	Mur88	qal	impv	LKW	Hebrew
2093828	Jonah	1	11	Mur88	qal	ptca	HWLK	Hebrew
2093877	Jonah	1	13	Mur88	qal	ptca	HWLK	Hebrew
2094115	Jonah	3	2	Mur88	qal	impv	LK	Hebrew
2094137	Jonah	3	3	Mur88	qal	wayq	JLK	Hebrew
2094736	Micah	1	8	Mur88	qal	impf	>JLKH	Hebrew
2094932	Micah	2	3	Mur88	qal	impf	TLKW	Hebrew
2095006	Micah	2	7	Mur88	qal	ptca	HLK	Hebrew
2095041	Micah	2	10	Mur88	qal	impv	LKW	Hebrew
2095057	Micah	2	11	Mur88	qal	ptca	HLK	Hebrew
2095399	Micah	4	2	Mur88	qal	perf	HLKW	Hebrew
2095404	Micah	4	2	Mur88	qal	impv	LKW	Hebrew
2095420	Micah	4	2	Mur88	qal	impf	NLKH	Hebrew
2095488	Micah	4	5	Mur88	qal	impf	JLKW	Hebrew
2095495	Micah	4	5	Mur88	qal	impf	NLK	Hebrew
2096102	Micah	6	16	Mur88	qal	wayq	TLKW	Hebrew
2096865	Nahum	2	12	Mur88	qal	perf	HLK	Hebrew
2097067	Nahum	3	10	Mur88	qal	perf	HLKH	Hebrew
2097307	Habakkuk	1	6	Mur88	qal	ptca	HWLK	Hebrew
2097777	Habakkuk	3	5	Mur88	qal	impf	JLK	Hebrew
2097865	Habakkuk	3	11	Mur88	piel	impf	JHLKW	Hebrew
2098156	Zephaniah	1	17	Mur88	qal	perf	HLKW	Hebrew
2100067	Genesis	36	6	Sdeir1	qal	wayq	JLK	Hebrew
2100799	Psalms	12	9	5/6hev1b	hit	impf	JTHLKWN	Hebrew
2100889	Psalms	15	2	5/6hev1b	qal	ptca	HWLK	Hebrew
2101483	Psalms	23	4	5/6hev1b	qal	impf	>LK	Hebrew
2102705	Deuteronomy	6	7	Xhev/se5	qal	infc	LKT	Hebrew
2102880	Deuteronomy	11	19	Xhev/se5	qal	infc	LKTK	Hebrew
2104652	Leviticus	11	20	Mas1b	qal	ptca	HLK	Hebrew
2104669	Leviticus	11	21	Mas1b	qal	ptca	HLK	Hebrew
2104734	Leviticus	11	27	Mas1b	qal	ptca	HWLK	Hebrew
2104742	Leviticus	11	27	Mas1b	qal	ptca	HLKT	Hebrew
2105605	Ezekiel	36	12	Mas1d	hif	perf	HWLKTJ	Hebrew
2105914	Ezekiel	36	27	Mas1d	qal	impf	TLKW	Hebrew
2106766	Psalms	81	13	Mas1e	qal	impf	JLKW	Hebrew
2106777	Psalms	81	14	Mas1e	piel	impf	JHLKW	Hebrew
2106858	Psalms	82	5	Mas1e	hit	impf	JTHLKW	Hebrew
2106932	Psalms	83	5	Mas1e	qal	impv	LKW	Hebrew
2107165	Psalms	84	8	Mas1e	qal	impf	JLKW	Hebrew
2107227	Psalms	84	12	Mas1e	qal	ptca	HLKJM	Hebrew
2107525	Joshua	1	9	Xjoshua	qal	impf	TLK	Hebrew
2107629	Judges	1	10	Xjudges	qal	wayq	JLK	Hebrew
2107657	Judges	1	11	Xjudges	qal	wayq	JLK	Hebrew
2107769	Judges	4	6	Xjudges	qal	impv	LK	Hebrew
2107816	Judges	4	8	Xjudges	qal	impf	TLKJ	Hebrew
2107819	Judges	4	8	Xjudges	qal	perf	HLKTJ	Hebrew
2107823	Judges	4	8	Xjudges	qal	impf	TLKJ	Hebrew
2107826	Judges	4	8	Xjudges	qal	impf	>LK	Hebrew
2107830	Judges	4	9	Xjudges	qal	infa	HLK	Hebrew
2107831	Judges	4	9	Xjudges	qal	impf	>LK	Hebrew
