verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,motion_type,comments
87294,BW>[,MT,Numbers,27,21,JB>W,W L PNJ >L<ZR H KHN J<MD W C>L LW B MCPV H >WRJM L PNJ JHWH <L PJW JY>W W <L PJW JB>W HW> W KL BNJ JFR>L >TW W KL H <DH,W <L PJW JB>W HW> W KL BNJ JFR>L >TW W KL H <DH,HW> W KL BNJ JFR>L >TW W KL H <DH,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,,,,
1975264,BW>[,4Q27,Numbers,27,21,JBW>,W <L PJHW JBW> HW>H W KWL BNJ JFR>L W KWL H <DH >TW,None,None,,,,,,,,,,0,0 00 0000 0000 0000 0 000 000 00000 0 000 0 000 000,qal,impf,,,,,,,,,,
87367,QRB[,MT,Numbers,28,2,HQRJB,YW >T BNJ JFR>L W >MRT >LHM >T QRBNJ LXMJ L >CJ RJX NJXXJ TCMRW L HQRJB LJ B MW<DW,L HQRJB LJ B MW<DW,,LJ,L,0,prep,,,det,,,,,hif,infc,L,,,,,,,,,
87378,QRB[,MT,Numbers,28,3,TQRJBW,W >MRT LHM ZH H >CH >CR TQRJBW L JHWH KBFJM BNJ CNH TMJMM CNJM L JWM <LH TMJD,>CR TQRJBW L JHWH,,L JHWH,L JHWH/,0,prep,pers,anim,det,nmpr,,,,hif,impf,L,,,,,,,,,
87512,QRB[,MT,Numbers,28,11,TQRJBW,W B R>CJ XDCJKM TQRJBW <LH L JHWH PRJM BNJ BQR CNJM W >JL >XD KBFJM BNJ CNH CB<H TMJMM,W B R>CJ XDCJKM TQRJBW <LH L JHWH PRJM BNJ BQR CNJM W >JL >XD KBFJM BNJ CNH CB<H TMJMM,,L JHWH,L JHWH/,0,prep,pers,anim,det,nmpr,,,,hif,impf,L,,,,,,,,,
87668,QRB[,MT,Numbers,28,19,HQRBTM,W HQRBTM >CH <LH L JHWH PRJM BNJ BQR CNJM W >JL >XD W CB<H KBFJM BNJ CNH TMJMM JHJW LKM,W HQRBTM >CH <LH L JHWH PRJM BNJ BQR CNJM W >JL >XD W CB<H KBFJM BNJ CNH,,L JHWH,L JHWH/,0,prep,pers,anim,det,nmpr,,,,hif,perf,L,,,,,,,,,
87782,QRB[,MT,Numbers,28,26,HQRJBKM,W B JWM H BKWRJM B HQRJBKM MNXH XDCH L JHWH B CB<TJKM MQR> QDC JHJH LKM KL ML>KT <BDH L> T<FW,B HQRJBKM MNXH XDCH L JHWH B CB<TJKM,,L JHWH,L JHWH/,0,prep,pers,anim,det,nmpr,,,,hif,infc,L,,,,,,,,,
87799,QRB[,MT,Numbers,28,27,HQRBTM,W HQRBTM <WLH L RJX NJXX L JHWH PRJM BNJ BQR CNJM >JL >XD CB<H KBFJM BNJ CNH,W HQRBTM <WLH L RJX NJXX L JHWH,,L RJX NJXX L JHWH,L RJX/ NJXX/ L JHWH/,0,prep + prep,pers,anim,det,subs,,,,hif,perf,L,L,,,,,,,,
87996,QRB[,MT,Numbers,29,8,HQRBTM,W HQRBTM <LH L JHWH RJX NJXX PR BN BQR >XD >JL >XD KBFJM BNJ CNH CB<H TMJMM JHJW LKM,W HQRBTM <LH L JHWH RJX NJXX PR BN BQR >XD >JL >XD KBFJM BNJ CNH CB<H,,L JHWH,L JHWH/,0,prep,pers,anim,det,nmpr,,,,hif,perf,L,,,,,,,,,
88090,QRB[,MT,Numbers,29,13,HQRBTM,W HQRBTM <LH >CH RJX NJXX L JHWH PRJM BNJ BQR CLCH <FR >JLM CNJM KBFJM BNJ CNH >RB<H <FR TMJMM JHJW,W HQRBTM <LH >CH RJX NJXX L JHWH PRJM BNJ BQR CLCH <FR >JLM CNJM KBFJM BNJ CNH >RB<H <FR,,no complement,no complement,,,,,,,,,,hif,perf,,,,,,,,,,
1975537,QRB[,4Q27,Numbers,29,13,HQRBTM,W HQRBTM <WLH >CH RJX NJXWX L JHWH,None,None,,,,,,,,,,0,0 000000 0000 000 000 00000 0 0000,hif,perf,,,,,,,,,,
88475,QRB[,MT,Numbers,29,36,HQRBTM,W HQRBTM <LH >CH RJX NJXX L JHWH PR >XD >JL >XD KBFJM BNJ CNH CB<H TMJMM,W HQRBTM <LH >CH RJX NJXX L JHWH PR >XD >JL >XD KBFJM BNJ CNH CB<H TMJMM,,no complement,no complement,,,,,,,,,,hif,perf,,,,,,,,,,
70963,QRB[,MT,Numbers,3,4,HQRBM,W JMT NDB W >BJHW> L PNJ JHWH B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ W BNJM L> HJW LHM W JKHN >L<ZR W >JTMR <L PNJ >HRN >BJHM,B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ,,L PNJ JHWH,L PNH/ JHWH/,0,prep,pers,anim,det,subs,,,,hif,infc,L,,,,,,,,,
1963711,QRB[,4Q23,Numbers,3,4,HQRBM,W JMT NDB W >BJHW> L PNJ JHWH B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ W BNJM L> HJW LHM W JKHN >L<ZR W >JTMR <L PNJ >HRN >BJHM,B HQRBM >C ZRH L PNJ JHWH B MDBR SJNJ,,L PNJ JHWH,,0,,,,,,,0,0 000 000 0 000000 0 000 0000 0 00000 00 000 0 000 0000 0 0000 0000 0 0000 00 000 000 0 0000 00000 0 00000 00 000 0000 00000,hif,infc,L,,,,,,,,,
70993,QRB[,MT,Numbers,3,6,HQRB,HQRB >T MVH LWJ W H<MDT >TW L PNJ >HRN H KHN W CRTW >TW,HQRB >T MVH LWJ,,no complement,no complement,,,,,,,,,,hif,impv,,,,,,,,,,
88597,JY>[,MT,Numbers,30,3,JY>,>JC KJ JDR NDR L JHWH >W HCB< CB<H L >SR >SR <L NPCW L> JXL DBRW K KL H JY> M PJW J<FH,H JY> M PJW,,M PJW,MN PH/,0,prep,,,det,subs,,,,qal,ptca,MN,,,,,,,,,
89084,BW>[,MT,Numbers,31,12,JB>W,W JB>W >L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L >T H CBJ W >T H MLQWX W >T H CLL >L H MXNH >L <RBT MW>B >CR <L JRDN JRXW,W JB>W >L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L >T H CBJ W >T H MLQWX W >T H CLL >L H MXNH >L <RBT MW>B,,>L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L,>L MCH=/ W >L >L<ZR/ H KHN/ W >L <DH/ BN/ JFR>L/,0,prep + prep + prep,"pers pers pers,gens,topo",anim anim,det,nmpr,,,,hif,wayq,>L,>L,>L,,,,,,,
89084,BW>[,MT,Numbers,31,12,JB>W,W JB>W >L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L >T H CBJ W >T H MLQWX W >T H CLL >L H MXNH >L <RBT MW>B >CR <L JRDN JRXW,W JB>W >L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L >T H CBJ W >T H MLQWX W >T H CLL >L H MXNH >L <RBT MW>B,,>L H MXNH,>L H MXNH/,0,prep,,,det,subs,,,,hif,wayq,>L,,,,,,,,,
89084,BW>[,MT,Numbers,31,12,JB>W,W JB>W >L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L >T H CBJ W >T H MLQWX W >T H CLL >L H MXNH >L <RBT MW>B >CR <L JRDN JRXW,W JB>W >L MCH W >L >L<ZR H KHN W >L <DT BNJ JFR>L >T H CBJ W >T H MLQWX W >T H CLL >L H MXNH >L <RBT MW>B,,>L <RBT MW>B,>L <RBH/ MW>B/,0,prep,"pers,gens,topo",,det,subs,,,,hif,wayq,>L,,,,,,,,,
89119,JY>[,MT,Numbers,31,13,JY>W,W JY>W MCH W >L<ZR H KHN W KL NFJ>J H <DH L QR>TM >L M XWY L MXNH,W JY>W MCH W >L<ZR H KHN W KL NFJ>J H <DH >L M XWY L MXNH,MCH W >L<ZR H KHN W KL NFJ>J H <DH,>L M XWY L MXNH,>L MN XWY/ L H MXNH/,0,prep + prep + prep,,,det,subs,,,,qal,wayq,>L,MN,L,,,,,,,
89153,BW>[,MT,Numbers,31,14,B>JM,W JQYP MCH <L PQWDJ H XJL FRJ H >LPJM W FRJ H M>WT H B>JM M YB> H MLXMH,H B>JM M YB> H MLXMH,,M YB> H MLXMH,MN YB>/ H MLXMH/,0,prep,,,det,subs,,,,qal,ptca,MN,,,,,,,,,
