verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,cmpl_complex,motion_type,comments
306251,JY>[,MT,Zechariah,5,5,JY>,W JY> H ML>K H DBR BJ W J>MR >LJ F> N> <JNJK W R>H MH H JWY>T H Z>T,W JY> H ML>K,H ML>K,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
306267,JY>[,MT,Zechariah,5,5,JWY>T,W JY> H ML>K H DBR BJ W J>MR >LJ F> N> <JNJK W R>H MH H JWY>T H Z>T,MH H JWY>T H Z>T,H JWY>T H Z>T,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
306280,JY>[,MT,Zechariah,5,6,JWY>T,W >MR MH HJ> W J>MR Z>T H >JPH H JWY>T W J>MR Z>T <JNM B KL H >RY,H JWY>T,,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
306332,JY>[,MT,Zechariah,5,9,JWY>WT,W >F> <JNJ W >R> W HNH CTJM NCJM JWY>WT W RWX B KNPJHM W L HNH KNPJM K KNPJ H XSJDH W TF>NH >T H >JPH BJN H >RY W BJN H CMJM,W HNH CTJM NCJM JWY>WT,CTJM NCJM,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
2041042,JY>[,4Q80,Zechariah,5,9,JWY>WT,W >F>H <JNJ W >R>H W HNH CTJM NCJM JWY>WT W RWX B KNPJHM W LHNH KNPJM K KNPJ H XSJDH W TF>NH >T H >JPH BJN H >RY W BJN H CMJM,None,None,,,,,,,,,0,0 0000 0000 0 0000 0 000 0000 0000 000000 0 000 0 000000 0 0000 00000 0 0000 0 00000 0 00000 00 0 0000 000 0 000 0 000 0 0000,qal,ptca,,,,,,,,,,,
306367,HLK[,MT,Zechariah,5,10,MWLKWT,W >MR >L H ML>K H DBR BJ >NH HMH MWLKWT >T H >JPH,>NH HMH MWLKWT >T H >JPH,HMH,no complement,no complement,,,,,,,,,hif,ptca,,,,,,,,,,,
306384,NWX[,MT,Zechariah,5,11,HNJXH,W J>MR >LJ L BNWT LH BJT B >RY CN<R W HWKN W HNJXH CM <L MKNTH,W HNJXH CM <L MKNTH,,<L MKNTH,<L MKWNH/,0,prep,,,det,subs,,,hof,perf,<L,,,,,,,,,,
2041095,NWX[,4Q80,Zechariah,5,11,HNJXH,W J>MR >LJ L BNWT LH BJT B >RY CN<R W HWKN W HNJXH CM <L MKWNTH,W HNJXH CM <L MKWNTH,,<L MKWNTH,,0,,,,,,0,0 0000 000 0 0000 00 000 0 000 0000 0 0000 0 00000 00 00 000000,hof,perf,<L,,,,,,,,,,
306389,CWB[,MT,Zechariah,6,1,>CB,W >CB W >F> <JNJ W >R>H W HNH >RB< MRKBWT JY>WT M BJN CNJ H HRJM W H HRJM HRJ NXCT,W >CB,,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
306399,JY>[,MT,Zechariah,6,1,JY>WT,W >CB W >F> <JNJ W >R>H W HNH >RB< MRKBWT JY>WT M BJN CNJ H HRJM W H HRJM HRJ NXCT,>RB< MRKBWT JY>WT M BJN CNJ H HRJM,>RB< MRKBWT,M BJN CNJ H HRJM,MN BJN/ CNJM/ H HR/,0,prep,,,det,subs subs subs,,,qal,ptca,M,,,,,,,,,,
2041101,CWB[,4Q80,Zechariah,6,1,>CB,W >CB W >F> <JNJ W >R>H W HNH >RB< MRKBWT JY>WT M BJN CNJ H HRJM W H HRJM HRJ NXWC,None,None,,,,,,,,,0,0 000 0 000 0000 0 0000 0 000 0000 000000 00000 0 000 000 0 0000 0 0 0000 000 0000,qal,wayq,,,,,,,,,,,
2041111,JY>[,4Q80,Zechariah,6,1,JY>WT,W >CB W >F> <JNJ W >R>H W HNH >RB< MRKBWT JY>WT M BJN CNJ H HRJM W H HRJM HRJ NXWC,None,None,,,,,,,,,0,0 000 0 000 0000 0 0000 0 000 0000 000000 00000 0 000 000 0 0000 0 0 0000 000 0000,qal,ptca,,,,,,,,,,,
306467,JY>[,MT,Zechariah,6,5,JWY>WT,W J<N H ML>K W J>MR >LJ >LH >RB< RXWT H CMJM JWY>WT M HTJYB <L >DWN KL H >RY,>LH >RB< RXWT H CMJM JWY>WT,>LH,>RB< RXWT H CMJM,>RB</ RWX/ H CMJM/,0,vc,,,det,subs subs subs,,,qal,ptca,,,,,,,,,,,
2041179,JY>[,4Q80,Zechariah,6,5,JWY>WT,W J<N H ML>K W JWMR >LJ >LH >RB< RXWT H CMJM JWY>WT >DWN KWL H >RY,None,None,,,,,,,,,0,0 000 0 0000 0 0000 000 000 0000 0000 0 0000 000000 1 1 0000 000 0 000,qal,ptca,,,,,,,,,,,
306481,JY>[,MT,Zechariah,6,6,JY>JM,>CR BH H SWSJM H CXRJM JY>JM >L >RY YPWN W H LBNJM JY>W >L >XRJHM W H BRDJM JY>W >L >RY H TJMN,JY>JM >L >RY YPWN,,>L >RY YPWN,>L >RY/ YPWN/,0,prep,,,det,subs subs,,,qal,ptca,>L,,,,,,,,,,
306488,JY>[,MT,Zechariah,6,6,JY>W,>CR BH H SWSJM H CXRJM JY>JM >L >RY YPWN W H LBNJM JY>W >L >XRJHM W H BRDJM JY>W >L >RY H TJMN,W H LBNJM JY>W >L >XRJHM,H LBNJM,>L >XRJHM,>L >XR/,0,prep,,,det,subs,,,qal,perf,>L,,,,,,,,,,
306494,JY>[,MT,Zechariah,6,6,JY>W,>CR BH H SWSJM H CXRJM JY>JM >L >RY YPWN W H LBNJM JY>W >L >XRJHM W H BRDJM JY>W >L >RY H TJMN,W H BRDJM JY>W >L >RY H TJMN,H BRDJM,>L >RY H TJMN,>L >RY/ H TJMN/,0,prep,,,det,subs subs,,,qal,perf,>L,,,,,,,,,,
306502,JY>[,MT,Zechariah,6,7,JY>W,W H >MYJM JY>W W JBQCW L LKT L HTHLK B >RY W J>MR LKW HTHLKW B >RY W TTHLKNH B >RY,W H >MYJM JY>W,H >MYJM,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
306506,HLK[,MT,Zechariah,6,7,LKT,W H >MYJM JY>W W JBQCW L LKT L HTHLK B >RY W J>MR LKW HTHLKW B >RY W TTHLKNH B >RY,L LKT,,no complement,no complement,,,,,,,,,qal,infc,,,,,,,,,,,
306508,HLK[,MT,Zechariah,6,7,HTHLK,W H >MYJM JY>W W JBQCW L LKT L HTHLK B >RY W J>MR LKW HTHLKW B >RY W TTHLKNH B >RY,L HTHLK B >RY,,B >RY,B H >RY/,0,prep,,,det,subs,,,hit,infc,B,,,,,,,,,,
306514,HLK[,MT,Zechariah,6,7,LKW,W H >MYJM JY>W W JBQCW L LKT L HTHLK B >RY W J>MR LKW HTHLKW B >RY W TTHLKNH B >RY,LKW,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
306515,HLK[,MT,Zechariah,6,7,HTHLKW,W H >MYJM JY>W W JBQCW L LKT L HTHLK B >RY W J>MR LKW HTHLKW B >RY W TTHLKNH B >RY,HTHLKW B >RY,,B >RY,B H >RY/,0,prep,,,det,subs,,,hit,impv,B,,,,,,,,,,
306520,HLK[,MT,Zechariah,6,7,TTHLKNH,W H >MYJM JY>W W JBQCW L LKT L HTHLK B >RY W J>MR LKW HTHLKW B >RY W TTHLKNH B >RY,W TTHLKNH B >RY,,B >RY,B H >RY/,0,prep,,,det,subs,,,hit,wayq,B,,,,,,,,,,
306534,JY>[,MT,Zechariah,6,8,JWY>JM,W JZ<Q >TJ W JDBR >LJ L >MR R>H H JWY>JM >L >RY YPWN HNJXW >T RWXJ B >RY YPWN,H JWY>JM >L >RY YPWN,,>L >RY YPWN,>L >RY/ YPWN/,0,prep,,,det,subs subs,,,qal,ptca,>L,,,,,,,,,,
306538,NWX[,MT,Zechariah,6,8,HNJXW,W JZ<Q >TJ W JDBR >LJ L >MR R>H H JWY>JM >L >RY YPWN HNJXW >T RWXJ B >RY YPWN,HNJXW >T RWXJ B >RY YPWN,,B >RY YPWN,B >RY/ YPWN/,0,prep,,,det,subs subs,,,hif,perf,B,,,,,,,,,,
306567,BW>[,MT,Zechariah,6,10,B>T,LQWX M >T H GWLH M XLDJ W M >T VWBJH W M >T JD<JH W B>T >TH B JWM H HW> W B>T BJT J>CJH BN YPNJH >CR B>W M BBL,W B>T >TH B JWM H HW>,>TH,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
306575,BW>[,MT,Zechariah,6,10,B>T,LQWX M >T H GWLH M XLDJ W M >T VWBJH W M >T JD<JH W B>T >TH B JWM H HW> W B>T BJT J>CJH BN YPNJH >CR B>W M BBL,W B>T BJT J>CJH BN YPNJH,,BJT J>CJH BN YPNJH,BJT/ J>CJH/ BN/ YPNJH/,0,vc,pers pers,anim anim,det,subs nmpr subs nmpr,,,qal,perf,,,,,,,,,,,
306581,BW>[,MT,Zechariah,6,10,B>W,LQWX M >T H GWLH M XLDJ W M >T VWBJH W M >T JD<JH W B>T >TH B JWM H HW> W B>T BJT J>CJH BN YPNJH >CR B>W M BBL,>CR B>W M BBL,,M BBL,MN BBL/,0,prep,topo,inanim,det,nmpr,,,qal,perf,M,,,,,,,,,,
306678,BW>[,MT,Zechariah,6,15,JB>W,W RXWQJM JB>W W BNW B HJKL JHWH W JD<TM KJ JHWH YB>WT CLXNJ >LJKM W HJH >M CMW< TCM<WN B QWL JHWH >LHJKM,W RXWQJM JB>W,RXWQJM,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
306970,<BR[,MT,Zechariah,7,14,<BR,W >S<RM <L KL H GWJM >CR L> JD<WM W H >RY NCMH >XRJHM M <BR W M CB W JFJMW >RY XMDH L CMH,W H >RY NCMH >XRJHM M <BR W M CB,H >RY,>XRJHM,>XR/,0,vc,,,det,subs,,,qal,ptca,,,,,,,,,,,
306973,CWB[,MT,Zechariah,7,14,CB,W >S<RM <L KL H GWJM >CR L> JD<WM W H >RY NCMH >XRJHM M <BR W M CB W JFJMW >RY XMDH L CMH,W H >RY NCMH >XRJHM M <BR W M CB,H >RY,>XRJHM,>XR/,0,vc,,,det,subs,,,qal,ptca,,,,,,,,,,,
307004,CWB[,MT,Zechariah,8,3,CBTJ,KH >MR JHWH CBTJ >L YJWN W CKNTJ B TWK JRWCLM W NQR>H JRWCLM <JR H >MT W HR JHWH YB>WT HR H QDC,CBTJ >L YJWN,,>L YJWN,>L YJWN==/,0,prep,topo,inanim,det,nmpr,,,qal,perf,>L,,,,,,,,,,
2041206,CWB[,4Q80,Zechariah,8,3,CBTJ,KWH >MR JHWH CBTJ >L YJWN W CKNTJ B TWK JRWCLM W NQR>H JRWCLM <JR H >MT W HR JHWH YB>WT HR H QWDC,CBTJ >L YJWN,,>L YJWN,,0,,,,,,0,000 000 0000 0000 00 0000 0 00000 0 000 000000 0 00000 000000 000 0 000 0 00 0000 00000 00 0 0000,qal,perf,>L,,,,,,,,,,
307099,BW>[,MT,Zechariah,8,8,HB>TJ,W HB>TJ >TM W CKNW B TWK JRWCLM W HJW LJ L <M W >NJ >HJH LHM L >LHJM B >MT W B YDQH,W HB>TJ >TM,,no complement,no complement,,,,,,,,,hif,perf,,,,,,,,,,,
307175,JY>[,MT,Zechariah,8,10,JWY>,KJ L PNJ H JMJM H HM FKR H >DM L> NHJH W FKR H BHMH >JNNH W L JWY> W L B> >JN CLWM MN H YR W >CLX >T KL H >DM >JC B R<HW,W L JWY> W L B> >JN CLWM MN H YR,CLWM,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
307179,BW>[,MT,Zechariah,8,10,B>,KJ L PNJ H JMJM H HM FKR H >DM L> NHJH W FKR H BHMH >JNNH W L JWY> W L B> >JN CLWM MN H YR W >CLX >T KL H >DM >JC B R<HW,W L JWY> W L B> >JN CLWM MN H YR,CLWM,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
307288,CWB[,MT,Zechariah,8,15,CBTJ,KN CBTJ ZMMTJ B JMJM H >LH L HJVJB >T JRWCLM W >T BJT JHWDH >L TJR>W,KN CBTJ,,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
307397,BW>[,MT,Zechariah,8,20,JB>W,KH >MR JHWH YB>WT <D >CR JB>W <MJM W JCBJ <RJM RBWT,>CR JB>W <MJM W JCBJ <RJM RBWT,<MJM W JCBJ <RJM RBWT,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
307404,HLK[,MT,Zechariah,8,21,HLKW,W HLKW JCBJ >XT >L >XT L >MR NLKH HLWK L XLWT >T PNJ JHWH W L BQC >T JHWH YB>WT >LKH GM >NJ,W HLKW JCBJ >XT >L >XT,JCBJ >XT,>L >XT,>L >XD/,0,prep,,,det,subs,,,qal,perf,>L,,,,,,,,,,
307411,HLK[,MT,Zechariah,8,21,NLKH,W HLKW JCBJ >XT >L >XT L >MR NLKH HLWK L XLWT >T PNJ JHWH W L BQC >T JHWH YB>WT >LKH GM >NJ,NLKH HLWK,,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
307412,HLK[,MT,Zechariah,8,21,HLWK,W HLKW JCBJ >XT >L >XT L >MR NLKH HLWK L XLWT >T PNJ JHWH W L BQC >T JHWH YB>WT >LKH GM >NJ,NLKH HLWK,,no complement,no complement,,,,,,,,,qal,infa,,,,,,,,,,,
307424,HLK[,MT,Zechariah,8,21,>LKH,W HLKW JCBJ >XT >L >XT L >MR NLKH HLWK L XLWT >T PNJ JHWH W L BQC >T JHWH YB>WT >LKH GM >NJ,>LKH GM >NJ,GM >NJ,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
307428,BW>[,MT,Zechariah,8,22,B>W,W B>W <MJM RBJM W GWJM <YWMJM L BQC >T JHWH YB>WT B JRWCLM W L XLWT >T PNJ JHWH,W B>W <MJM RBJM W GWJM <YWMJM,<MJM RBJM W GWJM <YWMJM,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
307473,HLK[,MT,Zechariah,8,23,NLKH,KH >MR JHWH YB>WT B JMJM H HMH >CR JXZJQW <FRH >NCJM M KL LCNWT H GWJM W HXZJQW B KNP >JC JHWDJ L >MR NLKH <MKM KJ CM<NW >LHJM <MKM,NLKH <MKM,,<MKM,<M,0,prep,,,det,,,,qal,impf,<MKM,,,,,,,,,,
307572,SWR[,MT,Zechariah,9,7,HSRTJ,W HSRTJ DMJW M PJW W CQYJW M BJN CNJW W NC>R GM HW> L >LHJNW W HJH K >LP B JHWDH W <QRWN K JBWSJ,W HSRTJ DMJW M PJW,,M PJW,MN PH/,0,prep,,,det,subs,,,hif,perf,M,,,,,,,,,,
307604,<BR[,MT,Zechariah,9,8,<BR,W XNJTJ L BJTJ M YBH M <BR W M CB W L> J<BR <LJHM <WD NGF KJ <TH R>JTJ B <JNJ,W XNJTJ L BJTJ M YBH M <BR W M CB,,L BJTJ,L BJT/,0,prep,,,det,subs,,,qal,ptca,L,,,,,,,,,,
307607,CWB[,MT,Zechariah,9,8,CB,W XNJTJ L BJTJ M YBH M <BR W M CB W L> J<BR <LJHM <WD NGF KJ <TH R>JTJ B <JNJ,W XNJTJ L BJTJ M YBH M <BR W M CB,,L BJTJ,L BJT/,0,prep,,,det,subs,,,qal,ptca,L,,,,,,,,,,
307610,<BR[,MT,Zechariah,9,8,J<BR,W XNJTJ L BJTJ M YBH M <BR W M CB W L> J<BR <LJHM <WD NGF KJ <TH R>JTJ B <JNJ,W L> J<BR <LJHM <WD NGF,NGF,<LJHM,<L,0,prep,,,det,,,,qal,impf,<LJHM,,,,,,,,,,
307628,BW>[,MT,Zechariah,9,9,JBW>,GJLJ M>D BT YJWN HRJ<J BT JRWCLM HNH MLKK JBW> LK YDJQ W NWC< HW> <NJ W RKB <L XMWR W <L <JR BN >TNWT,HNH MLKK JBW> LK,MLKK,LK,L,0,prep,,,det,,,,qal,impf,LK,,,,,,,,,,
307687,CWB[,MT,Zechariah,9,12,CWBW,CWBW L BYRWN >SJRJ H TQWH GM H JWM MGJD MCNH >CJB LK,CWBW L BYRWN,,L BYRWN,L BYRWN/,0,prep,,,det,subs,,,qal,impv,L,,,,,,,,,,
307698,CWB[,MT,Zechariah,9,12,>CJB,CWBW L BYRWN >SJRJ H TQWH GM H JWM MGJD MCNH >CJB LK,MCNH >CJB LK,,LK,L,0,prep,,,det,,,,hif,impf,LK,,,,,,,,,,
307724,JY>[,MT,Zechariah,9,14,JY>,W JHWH <LJHM JR>H W JY> K BRQ XYW W >DNJ JHWH B CWPR JTQ< W HLK B S<RWT TJMN,W JY> K BRQ XYW,XYW,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
307737,HLK[,MT,Zechariah,9,14,HLK,W JHWH <LJHM JR>H W JY> K BRQ XYW W >DNJ JHWH B CWPR JTQ< W HLK B S<RWT TJMN,W HLK B S<RWT TJMN,,no complement,no complement,,,,,,,,,qal,perf,,,,,,,,,,,
