book_nr,book_name,chapter_nr,chapter_genre,verse_nr,verse_genre,verse_language
38,Chronica_I,12,mixed,32,list,Hebrew
38,Chronica_I,12,mixed,33,list,Hebrew
38,Chronica_I,12,mixed,34,list,Hebrew
38,Chronica_I,12,mixed,35,list,Hebrew
38,Chronica_I,12,mixed,36,list,Hebrew
38,Chronica_I,12,mixed,37,list,Hebrew
38,Chronica_I,12,mixed,38,prose,Hebrew
38,Chronica_I,12,mixed,39,prose,Hebrew
38,Chronica_I,12,mixed,40,prose,Hebrew
38,Chronica_I,12,mixed,41,prose,Hebrew
38,Chronica_I,13,prose,1,prose,Hebrew
38,Chronica_I,13,prose,2,prose,Hebrew
38,Chronica_I,13,prose,3,prose,Hebrew
38,Chronica_I,13,prose,4,prose,Hebrew
38,Chronica_I,13,prose,5,prose,Hebrew
38,Chronica_I,13,prose,6,prose,Hebrew
38,Chronica_I,13,prose,7,prose,Hebrew
38,Chronica_I,13,prose,8,prose,Hebrew
38,Chronica_I,13,prose,9,prose,Hebrew
38,Chronica_I,13,prose,10,prose,Hebrew
38,Chronica_I,13,prose,11,prose,Hebrew
38,Chronica_I,13,prose,12,prose,Hebrew
38,Chronica_I,13,prose,13,prose,Hebrew
38,Chronica_I,13,prose,14,prose,Hebrew
38,Chronica_I,14,mixed,1,prose,Hebrew
38,Chronica_I,14,mixed,2,prose,Hebrew
38,Chronica_I,14,mixed,3,prose,Hebrew
38,Chronica_I,14,mixed,4,list,Hebrew
38,Chronica_I,14,mixed,5,list,Hebrew
38,Chronica_I,14,mixed,6,list,Hebrew
38,Chronica_I,14,mixed,7,list,Hebrew
38,Chronica_I,14,mixed,8,prose,Hebrew
38,Chronica_I,14,mixed,9,prose,Hebrew
38,Chronica_I,14,mixed,10,prose,Hebrew
38,Chronica_I,14,mixed,11,prose,Hebrew
38,Chronica_I,14,mixed,12,prose,Hebrew
38,Chronica_I,14,mixed,13,prose,Hebrew
38,Chronica_I,14,mixed,14,prose,Hebrew
38,Chronica_I,14,mixed,15,prose,Hebrew
38,Chronica_I,14,mixed,16,prose,Hebrew
38,Chronica_I,14,mixed,17,prose,Hebrew
38,Chronica_I,15,prose,1,prose,Hebrew
38,Chronica_I,15,prose,2,prose,Hebrew
38,Chronica_I,15,prose,3,prose,Hebrew
38,Chronica_I,15,prose,4,prose,Hebrew
38,Chronica_I,15,prose,5,prose,Hebrew
38,Chronica_I,15,prose,6,prose,Hebrew
38,Chronica_I,15,prose,7,prose,Hebrew
38,Chronica_I,15,prose,8,prose,Hebrew
38,Chronica_I,15,prose,9,prose,Hebrew
38,Chronica_I,15,prose,10,prose,Hebrew
38,Chronica_I,15,prose,11,prose,Hebrew
38,Chronica_I,15,prose,12,prose,Hebrew
38,Chronica_I,15,prose,13,prose,Hebrew
38,Chronica_I,15,prose,14,prose,Hebrew
38,Chronica_I,15,prose,15,prose,Hebrew
38,Chronica_I,15,prose,16,prose,Hebrew
38,Chronica_I,15,prose,17,prose,Hebrew
38,Chronica_I,15,prose,18,prose,Hebrew
38,Chronica_I,15,prose,19,prose,Hebrew
38,Chronica_I,15,prose,20,prose,Hebrew
38,Chronica_I,15,prose,21,prose,Hebrew
38,Chronica_I,15,prose,22,prose,Hebrew
38,Chronica_I,15,prose,23,prose,Hebrew
38,Chronica_I,15,prose,24,prose,Hebrew
38,Chronica_I,15,prose,25,prose,Hebrew
38,Chronica_I,15,prose,26,prose,Hebrew
38,Chronica_I,15,prose,27,prose,Hebrew
38,Chronica_I,15,prose,28,prose,Hebrew
38,Chronica_I,15,prose,29,prose,Hebrew
38,Chronica_I,16,mixed,1,prose,Hebrew
38,Chronica_I,16,mixed,2,prose,Hebrew
38,Chronica_I,16,mixed,3,prose,Hebrew
38,Chronica_I,16,mixed,4,prose,Hebrew
38,Chronica_I,16,mixed,5,prose,Hebrew
38,Chronica_I,16,mixed,6,prose,Hebrew
38,Chronica_I,16,mixed,7,prose,Hebrew
38,Chronica_I,16,mixed,8,poetry,Hebrew
38,Chronica_I,16,mixed,9,poetry,Hebrew
38,Chronica_I,16,mixed,10,poetry,Hebrew
38,Chronica_I,16,mixed,11,poetry,Hebrew
38,Chronica_I,16,mixed,12,poetry,Hebrew
38,Chronica_I,16,mixed,13,poetry,Hebrew
38,Chronica_I,16,mixed,14,poetry,Hebrew
38,Chronica_I,16,mixed,15,poetry,Hebrew
38,Chronica_I,16,mixed,16,poetry,Hebrew
38,Chronica_I,16,mixed,17,poetry,Hebrew
38,Chronica_I,16,mixed,18,poetry,Hebrew
38,Chronica_I,16,mixed,19,poetry,Hebrew
38,Chronica_I,16,mixed,20,poetry,Hebrew
38,Chronica_I,16,mixed,21,poetry,Hebrew
38,Chronica_I,16,mixed,22,poetry,Hebrew
38,Chronica_I,16,mixed,23,poetry,Hebrew
38,Chronica_I,16,mixed,24,poetry,Hebrew
38,Chronica_I,16,mixed,25,poetry,Hebrew
38,Chronica_I,16,mixed,26,poetry,Hebrew
38,Chronica_I,16,mixed,27,poetry,Hebrew
38,Chronica_I,16,mixed,28,poetry,Hebrew
38,Chronica_I,16,mixed,29,poetry,Hebrew
38,Chronica_I,16,mixed,30,poetry,Hebrew
38,Chronica_I,16,mixed,31,poetry,Hebrew
38,Chronica_I,16,mixed,32,poetry,Hebrew
38,Chronica_I,16,mixed,33,poetry,Hebrew
38,Chronica_I,16,mixed,34,poetry,Hebrew
38,Chronica_I,16,mixed,35,poetry,Hebrew
38,Chronica_I,16,mixed,36,poetry,Hebrew
38,Chronica_I,16,mixed,37,prose,Hebrew
38,Chronica_I,16,mixed,38,prose,Hebrew
38,Chronica_I,16,mixed,39,prose,Hebrew
38,Chronica_I,16,mixed,40,prose,Hebrew
38,Chronica_I,16,mixed,41,prose,Hebrew
38,Chronica_I,16,mixed,42,prose,Hebrew
38,Chronica_I,16,mixed,43,prose,Hebrew
38,Chronica_I,17,prose,1,prose,Hebrew
38,Chronica_I,17,prose,2,prose,Hebrew
38,Chronica_I,17,prose,3,prose,Hebrew
38,Chronica_I,17,prose,4,prose,Hebrew
38,Chronica_I,17,prose,5,prose,Hebrew
38,Chronica_I,17,prose,6,prose,Hebrew
38,Chronica_I,17,prose,7,prose,Hebrew
38,Chronica_I,17,prose,8,prose,Hebrew
38,Chronica_I,17,prose,9,prose,Hebrew
38,Chronica_I,17,prose,10,prose,Hebrew
38,Chronica_I,17,prose,11,prose,Hebrew
38,Chronica_I,17,prose,12,prose,Hebrew
38,Chronica_I,17,prose,13,prose,Hebrew
38,Chronica_I,17,prose,14,prose,Hebrew
38,Chronica_I,17,prose,15,prose,Hebrew
38,Chronica_I,17,prose,16,prose,Hebrew
38,Chronica_I,17,prose,17,prose,Hebrew
38,Chronica_I,17,prose,18,prose,Hebrew
38,Chronica_I,17,prose,19,prose,Hebrew
38,Chronica_I,17,prose,20,prose,Hebrew
38,Chronica_I,17,prose,21,prose,Hebrew
38,Chronica_I,17,prose,22,prose,Hebrew
38,Chronica_I,17,prose,23,prose,Hebrew
38,Chronica_I,17,prose,24,prose,Hebrew
38,Chronica_I,17,prose,25,prose,Hebrew
38,Chronica_I,17,prose,26,prose,Hebrew
38,Chronica_I,17,prose,27,prose,Hebrew
38,Chronica_I,18,prose,1,prose,Hebrew
38,Chronica_I,18,prose,2,prose,Hebrew
38,Chronica_I,18,prose,3,prose,Hebrew
38,Chronica_I,18,prose,4,prose,Hebrew
38,Chronica_I,18,prose,5,prose,Hebrew
38,Chronica_I,18,prose,6,prose,Hebrew
38,Chronica_I,18,prose,7,prose,Hebrew
38,Chronica_I,18,prose,8,prose,Hebrew
38,Chronica_I,18,prose,9,prose,Hebrew
38,Chronica_I,18,prose,10,prose,Hebrew
38,Chronica_I,18,prose,11,prose,Hebrew
38,Chronica_I,18,prose,12,prose,Hebrew
38,Chronica_I,18,prose,13,prose,Hebrew
38,Chronica_I,18,prose,14,prose,Hebrew
38,Chronica_I,18,prose,15,prose,Hebrew
38,Chronica_I,18,prose,16,prose,Hebrew
38,Chronica_I,18,prose,17,prose,Hebrew
38,Chronica_I,19,prose,1,prose,Hebrew
38,Chronica_I,19,prose,2,prose,Hebrew
38,Chronica_I,19,prose,3,prose,Hebrew
38,Chronica_I,19,prose,4,prose,Hebrew
38,Chronica_I,19,prose,5,prose,Hebrew
38,Chronica_I,19,prose,6,prose,Hebrew
38,Chronica_I,19,prose,7,prose,Hebrew
38,Chronica_I,19,prose,8,prose,Hebrew
38,Chronica_I,19,prose,9,prose,Hebrew
38,Chronica_I,19,prose,10,prose,Hebrew
38,Chronica_I,19,prose,11,prose,Hebrew
38,Chronica_I,19,prose,12,prose,Hebrew
38,Chronica_I,19,prose,13,prose,Hebrew
38,Chronica_I,19,prose,14,prose,Hebrew
38,Chronica_I,19,prose,15,prose,Hebrew
38,Chronica_I,19,prose,16,prose,Hebrew
38,Chronica_I,19,prose,17,prose,Hebrew
38,Chronica_I,19,prose,18,prose,Hebrew
38,Chronica_I,19,prose,19,prose,Hebrew
38,Chronica_I,20,prose,1,prose,Hebrew
38,Chronica_I,20,prose,2,prose,Hebrew
38,Chronica_I,20,prose,3,prose,Hebrew
38,Chronica_I,20,prose,4,prose,Hebrew
38,Chronica_I,20,prose,5,prose,Hebrew
38,Chronica_I,20,prose,6,prose,Hebrew
38,Chronica_I,20,prose,7,prose,Hebrew
38,Chronica_I,20,prose,8,prose,Hebrew
38,Chronica_I,21,prose,1,prose,Hebrew
38,Chronica_I,21,prose,2,prose,Hebrew
38,Chronica_I,21,prose,3,prose,Hebrew
38,Chronica_I,21,prose,4,prose,Hebrew
38,Chronica_I,21,prose,5,prose,Hebrew
38,Chronica_I,21,prose,6,prose,Hebrew
38,Chronica_I,21,prose,7,prose,Hebrew
38,Chronica_I,21,prose,8,prose,Hebrew
38,Chronica_I,21,prose,9,prose,Hebrew
38,Chronica_I,21,prose,10,prose,Hebrew
38,Chronica_I,21,prose,11,prose,Hebrew
38,Chronica_I,21,prose,12,prose,Hebrew
38,Chronica_I,21,prose,13,prose,Hebrew
38,Chronica_I,21,prose,14,prose,Hebrew
38,Chronica_I,21,prose,15,prose,Hebrew
38,Chronica_I,21,prose,16,prose,Hebrew
38,Chronica_I,21,prose,17,prose,Hebrew
38,Chronica_I,21,prose,18,prose,Hebrew
38,Chronica_I,21,prose,19,prose,Hebrew
38,Chronica_I,21,prose,20,prose,Hebrew
38,Chronica_I,21,prose,21,prose,Hebrew
38,Chronica_I,21,prose,22,prose,Hebrew
38,Chronica_I,21,prose,23,prose,Hebrew
38,Chronica_I,21,prose,24,prose,Hebrew
38,Chronica_I,21,prose,25,prose,Hebrew
38,Chronica_I,21,prose,26,prose,Hebrew
38,Chronica_I,21,prose,27,prose,Hebrew
38,Chronica_I,21,prose,28,prose,Hebrew
38,Chronica_I,21,prose,29,prose,Hebrew
38,Chronica_I,21,prose,30,prose,Hebrew
38,Chronica_I,22,prose,1,prose,Hebrew
38,Chronica_I,22,prose,2,prose,Hebrew
38,Chronica_I,22,prose,3,prose,Hebrew
38,Chronica_I,22,prose,4,prose,Hebrew
38,Chronica_I,22,prose,5,prose,Hebrew
38,Chronica_I,22,prose,6,prose,Hebrew
38,Chronica_I,22,prose,7,prose,Hebrew
38,Chronica_I,22,prose,8,prose,Hebrew
38,Chronica_I,22,prose,9,prose,Hebrew
38,Chronica_I,22,prose,10,prose,Hebrew
38,Chronica_I,22,prose,11,prose,Hebrew
38,Chronica_I,22,prose,12,prose,Hebrew
38,Chronica_I,22,prose,13,prose,Hebrew
38,Chronica_I,22,prose,14,prose,Hebrew
38,Chronica_I,22,prose,15,prose,Hebrew
38,Chronica_I,22,prose,16,prose,Hebrew
38,Chronica_I,22,prose,17,prose,Hebrew
38,Chronica_I,22,prose,18,prose,Hebrew
38,Chronica_I,22,prose,19,prose,Hebrew
38,Chronica_I,23,mixed,1,prose,Hebrew
38,Chronica_I,23,mixed,2,list,Hebrew
38,Chronica_I,23,mixed,3,list,Hebrew
38,Chronica_I,23,mixed,4,list,Hebrew
38,Chronica_I,23,mixed,5,list,Hebrew
38,Chronica_I,23,mixed,6,list,Hebrew
38,Chronica_I,23,mixed,7,list,Hebrew
38,Chronica_I,23,mixed,8,list,Hebrew
38,Chronica_I,23,mixed,9,list,Hebrew
38,Chronica_I,23,mixed,10,list,Hebrew
38,Chronica_I,23,mixed,11,list,Hebrew
38,Chronica_I,23,mixed,12,list,Hebrew
38,Chronica_I,23,mixed,13,list,Hebrew
38,Chronica_I,23,mixed,14,list,Hebrew
38,Chronica_I,23,mixed,15,list,Hebrew
38,Chronica_I,23,mixed,16,list,Hebrew
38,Chronica_I,23,mixed,17,list,Hebrew
38,Chronica_I,23,mixed,18,list,Hebrew
38,Chronica_I,23,mixed,19,list,Hebrew
38,Chronica_I,23,mixed,20,list,Hebrew
38,Chronica_I,23,mixed,21,list,Hebrew
38,Chronica_I,23,mixed,22,list,Hebrew
38,Chronica_I,23,mixed,23,list,Hebrew
38,Chronica_I,23,mixed,24,list,Hebrew
38,Chronica_I,23,mixed,25,prose,Hebrew
38,Chronica_I,23,mixed,26,prose,Hebrew
38,Chronica_I,23,mixed,27,prose,Hebrew
38,Chronica_I,23,mixed,28,prose,Hebrew
38,Chronica_I,23,mixed,29,prose,Hebrew
38,Chronica_I,23,mixed,30,prose,Hebrew
38,Chronica_I,23,mixed,31,prose,Hebrew
38,Chronica_I,23,mixed,32,prose,Hebrew
38,Chronica_I,24,list,1,list,Hebrew
38,Chronica_I,24,list,2,list,Hebrew
38,Chronica_I,24,list,3,list,Hebrew
38,Chronica_I,24,list,4,list,Hebrew
38,Chronica_I,24,list,5,list,Hebrew
38,Chronica_I,24,list,6,list,Hebrew
38,Chronica_I,24,list,7,list,Hebrew
38,Chronica_I,24,list,8,list,Hebrew
38,Chronica_I,24,list,9,list,Hebrew
38,Chronica_I,24,list,10,list,Hebrew
38,Chronica_I,24,list,11,list,Hebrew
38,Chronica_I,24,list,12,list,Hebrew
38,Chronica_I,24,list,13,list,Hebrew
38,Chronica_I,24,list,14,list,Hebrew
38,Chronica_I,24,list,15,list,Hebrew
38,Chronica_I,24,list,16,list,Hebrew
38,Chronica_I,24,list,17,list,Hebrew
38,Chronica_I,24,list,18,list,Hebrew
38,Chronica_I,24,list,19,list,Hebrew
38,Chronica_I,24,list,20,list,Hebrew
38,Chronica_I,24,list,21,list,Hebrew
38,Chronica_I,24,list,22,list,Hebrew
38,Chronica_I,24,list,23,list,Hebrew
38,Chronica_I,24,list,24,list,Hebrew
38,Chronica_I,24,list,25,list,Hebrew
38,Chronica_I,24,list,26,list,Hebrew
38,Chronica_I,24,list,27,list,Hebrew
38,Chronica_I,24,list,28,list,Hebrew
38,Chronica_I,24,list,29,list,Hebrew
38,Chronica_I,24,list,30,list,Hebrew
38,Chronica_I,24,list,31,list,Hebrew
38,Chronica_I,25,list,1,list,Hebrew
38,Chronica_I,25,list,2,list,Hebrew
38,Chronica_I,25,list,3,list,Hebrew
38,Chronica_I,25,list,4,list,Hebrew
38,Chronica_I,25,list,5,list,Hebrew
38,Chronica_I,25,list,6,list,Hebrew
38,Chronica_I,25,list,7,list,Hebrew
38,Chronica_I,25,list,8,list,Hebrew
38,Chronica_I,25,list,9,list,Hebrew
38,Chronica_I,25,list,10,list,Hebrew
38,Chronica_I,25,list,11,list,Hebrew
38,Chronica_I,25,list,12,list,Hebrew
38,Chronica_I,25,list,13,list,Hebrew
38,Chronica_I,25,list,14,list,Hebrew
38,Chronica_I,25,list,15,list,Hebrew
38,Chronica_I,25,list,16,list,Hebrew
38,Chronica_I,25,list,17,list,Hebrew
38,Chronica_I,25,list,18,list,Hebrew
38,Chronica_I,25,list,19,list,Hebrew
38,Chronica_I,25,list,20,list,Hebrew
38,Chronica_I,25,list,21,list,Hebrew
38,Chronica_I,25,list,22,list,Hebrew
38,Chronica_I,25,list,23,list,Hebrew
38,Chronica_I,25,list,24,list,Hebrew
38,Chronica_I,25,list,25,list,Hebrew
38,Chronica_I,25,list,26,list,Hebrew
38,Chronica_I,25,list,27,list,Hebrew
38,Chronica_I,25,list,28,list,Hebrew
38,Chronica_I,25,list,29,list,Hebrew
38,Chronica_I,25,list,30,list,Hebrew
38,Chronica_I,25,list,31,list,Hebrew
38,Chronica_I,26,list,1,list,Hebrew
38,Chronica_I,26,list,2,list,Hebrew
38,Chronica_I,26,list,3,list,Hebrew
38,Chronica_I,26,list,4,list,Hebrew
38,Chronica_I,26,list,5,list,Hebrew
38,Chronica_I,26,list,6,list,Hebrew
38,Chronica_I,26,list,7,list,Hebrew
38,Chronica_I,26,list,8,list,Hebrew
38,Chronica_I,26,list,9,list,Hebrew
38,Chronica_I,26,list,10,list,Hebrew
38,Chronica_I,26,list,11,list,Hebrew
38,Chronica_I,26,list,12,list,Hebrew
38,Chronica_I,26,list,13,list,Hebrew
38,Chronica_I,26,list,14,list,Hebrew
38,Chronica_I,26,list,15,list,Hebrew
38,Chronica_I,26,list,16,list,Hebrew
38,Chronica_I,26,list,17,list,Hebrew
38,Chronica_I,26,list,18,list,Hebrew
38,Chronica_I,26,list,19,list,Hebrew
38,Chronica_I,26,list,20,list,Hebrew
38,Chronica_I,26,list,21,list,Hebrew
38,Chronica_I,26,list,22,list,Hebrew
38,Chronica_I,26,list,23,list,Hebrew
38,Chronica_I,26,list,24,list,Hebrew
38,Chronica_I,26,list,25,list,Hebrew
38,Chronica_I,26,list,26,list,Hebrew
38,Chronica_I,26,list,27,list,Hebrew
38,Chronica_I,26,list,28,list,Hebrew
38,Chronica_I,26,list,29,list,Hebrew
38,Chronica_I,26,list,30,list,Hebrew
38,Chronica_I,26,list,31,list,Hebrew
38,Chronica_I,26,list,32,list,Hebrew
38,Chronica_I,27,list,1,list,Hebrew
38,Chronica_I,27,list,2,list,Hebrew
38,Chronica_I,27,list,3,list,Hebrew
38,Chronica_I,27,list,4,list,Hebrew
38,Chronica_I,27,list,5,list,Hebrew
38,Chronica_I,27,list,6,list,Hebrew
38,Chronica_I,27,list,7,list,Hebrew
38,Chronica_I,27,list,8,list,Hebrew
38,Chronica_I,27,list,9,list,Hebrew
38,Chronica_I,27,list,10,list,Hebrew
38,Chronica_I,27,list,11,list,Hebrew
38,Chronica_I,27,list,12,list,Hebrew
38,Chronica_I,27,list,13,list,Hebrew
38,Chronica_I,27,list,14,list,Hebrew
38,Chronica_I,27,list,15,list,Hebrew
38,Chronica_I,27,list,16,list,Hebrew
38,Chronica_I,27,list,17,list,Hebrew
38,Chronica_I,27,list,18,list,Hebrew
38,Chronica_I,27,list,19,list,Hebrew
38,Chronica_I,27,list,20,list,Hebrew
38,Chronica_I,27,list,21,list,Hebrew
38,Chronica_I,27,list,22,list,Hebrew
38,Chronica_I,27,list,23,list,Hebrew
38,Chronica_I,27,list,24,list,Hebrew
38,Chronica_I,27,list,25,list,Hebrew
38,Chronica_I,27,list,26,list,Hebrew
38,Chronica_I,27,list,27,list,Hebrew
38,Chronica_I,27,list,28,list,Hebrew
38,Chronica_I,27,list,29,list,Hebrew
38,Chronica_I,27,list,30,list,Hebrew
38,Chronica_I,27,list,31,list,Hebrew
38,Chronica_I,27,list,32,list,Hebrew
38,Chronica_I,27,list,33,list,Hebrew
38,Chronica_I,27,list,34,list,Hebrew
38,Chronica_I,28,prose,1,prose,Hebrew
38,Chronica_I,28,prose,2,prose,Hebrew
38,Chronica_I,28,prose,3,prose,Hebrew
38,Chronica_I,28,prose,4,prose,Hebrew
38,Chronica_I,28,prose,5,prose,Hebrew
38,Chronica_I,28,prose,6,prose,Hebrew
38,Chronica_I,28,prose,7,prose,Hebrew
38,Chronica_I,28,prose,8,prose,Hebrew
38,Chronica_I,28,prose,9,prose,Hebrew
38,Chronica_I,28,prose,10,prose,Hebrew
38,Chronica_I,28,prose,11,prose,Hebrew
38,Chronica_I,28,prose,12,prose,Hebrew
38,Chronica_I,28,prose,13,prose,Hebrew
38,Chronica_I,28,prose,14,prose,Hebrew
38,Chronica_I,28,prose,15,prose,Hebrew
38,Chronica_I,28,prose,16,prose,Hebrew
38,Chronica_I,28,prose,17,prose,Hebrew
38,Chronica_I,28,prose,18,prose,Hebrew
38,Chronica_I,28,prose,19,prose,Hebrew
38,Chronica_I,28,prose,20,prose,Hebrew
38,Chronica_I,28,prose,21,prose,Hebrew
38,Chronica_I,29,prose,1,prose,Hebrew
38,Chronica_I,29,prose,2,prose,Hebrew
38,Chronica_I,29,prose,3,prose,Hebrew
38,Chronica_I,29,prose,4,prose,Hebrew
38,Chronica_I,29,prose,5,prose,Hebrew
38,Chronica_I,29,prose,6,prose,Hebrew
38,Chronica_I,29,prose,7,prose,Hebrew
38,Chronica_I,29,prose,8,prose,Hebrew
38,Chronica_I,29,prose,9,prose,Hebrew
38,Chronica_I,29,prose,10,prose,Hebrew
38,Chronica_I,29,prose,11,prose,Hebrew
38,Chronica_I,29,prose,12,prose,Hebrew
38,Chronica_I,29,prose,13,prose,Hebrew
38,Chronica_I,29,prose,14,prose,Hebrew
38,Chronica_I,29,prose,15,prose,Hebrew
38,Chronica_I,29,prose,16,prose,Hebrew
38,Chronica_I,29,prose,17,prose,Hebrew
38,Chronica_I,29,prose,18,prose,Hebrew
38,Chronica_I,29,prose,19,prose,Hebrew
38,Chronica_I,29,prose,20,prose,Hebrew
38,Chronica_I,29,prose,21,prose,Hebrew
38,Chronica_I,29,prose,22,prose,Hebrew
38,Chronica_I,29,prose,23,prose,Hebrew
38,Chronica_I,29,prose,24,prose,Hebrew
38,Chronica_I,29,prose,25,prose,Hebrew
38,Chronica_I,29,prose,26,prose,Hebrew
38,Chronica_I,29,prose,27,prose,Hebrew
38,Chronica_I,29,prose,28,prose,Hebrew
38,Chronica_I,29,prose,29,prose,Hebrew
38,Chronica_I,29,prose,30,prose,Hebrew
39,Chronica_II,1,prose,1,prose,Hebrew
39,Chronica_II,1,prose,2,prose,Hebrew
39,Chronica_II,1,prose,3,prose,Hebrew
39,Chronica_II,1,prose,4,prose,Hebrew
39,Chronica_II,1,prose,5,prose,Hebrew
39,Chronica_II,1,prose,6,prose,Hebrew
39,Chronica_II,1,prose,7,prose,Hebrew
39,Chronica_II,1,prose,8,prose,Hebrew
39,Chronica_II,1,prose,9,prose,Hebrew
39,Chronica_II,1,prose,10,prose,Hebrew
39,Chronica_II,1,prose,11,prose,Hebrew
39,Chronica_II,1,prose,12,prose,Hebrew
39,Chronica_II,1,prose,13,prose,Hebrew
39,Chronica_II,1,prose,14,prose,Hebrew
39,Chronica_II,1,prose,15,prose,Hebrew
39,Chronica_II,1,prose,16,prose,Hebrew
39,Chronica_II,1,prose,17,prose,Hebrew
39,Chronica_II,1,prose,18,prose,Hebrew
39,Chronica_II,2,prose,1,prose,Hebrew
39,Chronica_II,2,prose,2,prose,Hebrew
39,Chronica_II,2,prose,3,prose,Hebrew
39,Chronica_II,2,prose,4,prose,Hebrew
39,Chronica_II,2,prose,5,prose,Hebrew
39,Chronica_II,2,prose,6,prose,Hebrew
39,Chronica_II,2,prose,7,prose,Hebrew
39,Chronica_II,2,prose,8,prose,Hebrew
39,Chronica_II,2,prose,9,prose,Hebrew
39,Chronica_II,2,prose,10,prose,Hebrew
39,Chronica_II,2,prose,11,prose,Hebrew
39,Chronica_II,2,prose,12,prose,Hebrew
39,Chronica_II,2,prose,13,prose,Hebrew
39,Chronica_II,2,prose,14,prose,Hebrew
39,Chronica_II,2,prose,15,prose,Hebrew
39,Chronica_II,2,prose,16,prose,Hebrew
39,Chronica_II,2,prose,17,prose,Hebrew
39,Chronica_II,3,prose,1,prose,Hebrew
39,Chronica_II,3,prose,2,prose,Hebrew
39,Chronica_II,3,prose,3,prose,Hebrew
39,Chronica_II,3,prose,4,prose,Hebrew
39,Chronica_II,3,prose,5,prose,Hebrew
39,Chronica_II,3,prose,6,prose,Hebrew
39,Chronica_II,3,prose,7,prose,Hebrew
39,Chronica_II,3,prose,8,prose,Hebrew
39,Chronica_II,3,prose,9,prose,Hebrew
39,Chronica_II,3,prose,10,prose,Hebrew
39,Chronica_II,3,prose,11,prose,Hebrew
39,Chronica_II,3,prose,12,prose,Hebrew
39,Chronica_II,3,prose,13,prose,Hebrew
39,Chronica_II,3,prose,14,prose,Hebrew
39,Chronica_II,3,prose,15,prose,Hebrew
39,Chronica_II,3,prose,16,prose,Hebrew
39,Chronica_II,3,prose,17,prose,Hebrew
39,Chronica_II,4,prose,1,prose,Hebrew
39,Chronica_II,4,prose,2,prose,Hebrew
39,Chronica_II,4,prose,3,prose,Hebrew
39,Chronica_II,4,prose,4,prose,Hebrew
39,Chronica_II,4,prose,5,prose,Hebrew
39,Chronica_II,4,prose,6,prose,Hebrew
39,Chronica_II,4,prose,7,prose,Hebrew
39,Chronica_II,4,prose,8,prose,Hebrew
39,Chronica_II,4,prose,9,prose,Hebrew
39,Chronica_II,4,prose,10,prose,Hebrew
39,Chronica_II,4,prose,11,prose,Hebrew
39,Chronica_II,4,prose,12,prose,Hebrew
39,Chronica_II,4,prose,13,prose,Hebrew
39,Chronica_II,4,prose,14,prose,Hebrew
39,Chronica_II,4,prose,15,prose,Hebrew
39,Chronica_II,4,prose,16,prose,Hebrew
39,Chronica_II,4,prose,17,prose,Hebrew
39,Chronica_II,4,prose,18,prose,Hebrew
39,Chronica_II,4,prose,19,prose,Hebrew
39,Chronica_II,4,prose,20,prose,Hebrew
39,Chronica_II,4,prose,21,prose,Hebrew
39,Chronica_II,4,prose,22,prose,Hebrew
39,Chronica_II,5,prose,1,prose,Hebrew
39,Chronica_II,5,prose,2,prose,Hebrew
39,Chronica_II,5,prose,3,prose,Hebrew
39,Chronica_II,5,prose,4,prose,Hebrew
39,Chronica_II,5,prose,5,prose,Hebrew
39,Chronica_II,5,prose,6,prose,Hebrew
39,Chronica_II,5,prose,7,prose,Hebrew
39,Chronica_II,5,prose,8,prose,Hebrew
39,Chronica_II,5,prose,9,prose,Hebrew
39,Chronica_II,5,prose,10,prose,Hebrew
39,Chronica_II,5,prose,11,prose,Hebrew
39,Chronica_II,5,prose,12,prose,Hebrew
39,Chronica_II,5,prose,13,prose,Hebrew
39,Chronica_II,5,prose,14,prose,Hebrew
39,Chronica_II,6,prose,1,prose,Hebrew
39,Chronica_II,6,prose,2,prose,Hebrew
39,Chronica_II,6,prose,3,prose,Hebrew
39,Chronica_II,6,prose,4,prose,Hebrew
39,Chronica_II,6,prose,5,prose,Hebrew
39,Chronica_II,6,prose,6,prose,Hebrew
39,Chronica_II,6,prose,7,prose,Hebrew
39,Chronica_II,6,prose,8,prose,Hebrew
39,Chronica_II,6,prose,9,prose,Hebrew
39,Chronica_II,6,prose,10,prose,Hebrew
39,Chronica_II,6,prose,11,prose,Hebrew
39,Chronica_II,6,prose,12,prose,Hebrew
39,Chronica_II,6,prose,13,prose,Hebrew
39,Chronica_II,6,prose,14,prose,Hebrew
39,Chronica_II,6,prose,15,prose,Hebrew
39,Chronica_II,6,prose,16,prose,Hebrew
39,Chronica_II,6,prose,17,prose,Hebrew
39,Chronica_II,6,prose,18,prose,Hebrew
39,Chronica_II,6,prose,19,prose,Hebrew
39,Chronica_II,6,prose,20,prose,Hebrew
39,Chronica_II,6,prose,21,prose,Hebrew
39,Chronica_II,6,prose,22,prose,Hebrew
39,Chronica_II,6,prose,23,prose,Hebrew
39,Chronica_II,6,prose,24,prose,Hebrew
39,Chronica_II,6,prose,25,prose,Hebrew
39,Chronica_II,6,prose,26,prose,Hebrew
39,Chronica_II,6,prose,27,prose,Hebrew
39,Chronica_II,6,prose,28,prose,Hebrew
39,Chronica_II,6,prose,29,prose,Hebrew
39,Chronica_II,6,prose,30,prose,Hebrew
39,Chronica_II,6,prose,31,prose,Hebrew
39,Chronica_II,6,prose,32,prose,Hebrew
