verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
35433,HLK[,MT,Exodus,12,32,LKW,GM Y>NKM GM BQRKM QXW K >CR DBRTM W LKW W BRKTM GM >TJ,W LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
35445,MHR[,MT,Exodus,12,33,MHR,W TXZQ MYRJM <L H <M L MHR L CLXM MN H >RY KJ >MRW KLNW MTJM,L MHR,,no complement,no complement,,,,,,,,,,,piel,infc,,,,,,,,,
35504,NS<[,MT,Exodus,12,37,JS<W,W JS<W BNJ JFR>L M R<MSS SKTH K CC M>WT >LP RGLJ H GBRJM L BD M VP,W JS<W BNJ JFR>L M R<MSS SKTH,BNJ JFR>L,M R<MSS,MN R<MSS/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,wayq,,,MN,,,,,,
35525,<LH[,MT,Exodus,12,38,<LH,W GM <RB RB <LH >TM W Y>N W BQR MQNH KBD M>D,W GM <RB RB <LH >TM W Y>N W BQR MQNH KBD M>D,GM <RB RB W Y>N W BQR MQNH KBD M>D,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
35540,JY>[,MT,Exodus,12,39,HWYJ>W,W J>PW >T H BYQ >CR HWYJ>W M MYRJM <GT MYWT KJ L> XMY KJ GRCW M MYRJM W L> JKLW L HTMHMH W GM YDH L> <FW LHM,>CR HWYJ>W M MYRJM,,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,perf,,,MN,,,,,,
35595,JY>[,MT,Exodus,12,41,JY>W,W JHJ M QY CLCJM CNH W >RB< M>WT CNH W JHJ B <YM H JWM H ZH JY>W KL YB>WT JHWH M >RY MYRJM,JY>W KL YB>WT JHWH M >RY MYRJM,KL YB>WT JHWH,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,perf,,,MN,,,,,,
35608,JY>[,MT,Exodus,12,42,HWYJ>M,LJL CMRJM HW> L JHWH L HWYJ>M M >RY MYRJM HW> H LJLH H ZH L JHWH CMRJM L KL BNJ JFR>L L DRTM,L HWYJ>M M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,infc,,,MN,,,,,,
35666,JY>[,MT,Exodus,12,46,TWYJ>,B BJT >XD J>KL L> TWYJ> MN H BJT MN H BFR XWYH W <YM L> TCBRW BW,L> TWYJ> MN H BJT MN H BFR XWYH,,MN H BJT,MN H BJT/,,0,prep,,,det,subs,simple,,,hif,impf,,,MN,,,,,,
35700,QRB[,MT,Exodus,12,48,JQRB,W KJ JGWR >TK GR W <FH PSX L JHWH HMWL LW KL ZKR W >Z JQRB L <FTW W HJH K >ZRX H >RY W KL <RL L> J>KL BW,W >Z JQRB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
35753,JY>[,MT,Exodus,12,51,HWYJ>,W JHJ B <YM H JWM H ZH HWYJ> JHWH >T BNJ JFR>L M >RY MYRJM <L YB>TM,HWYJ> JHWH >T BNJ JFR>L M >RY MYRJM <L YB>TM,JHWH,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,perf,,,MN,,,,,,
35802,JY>[,MT,Exodus,13,3,JY>TM,W J>MR MCH >L H <M ZKWR >T H JWM H ZH >CR JY>TM M MYRJM M BJT <BDJM KJ B XZQ JD HWYJ> JHWH >TKM M ZH W L> J>KL XMY,>CR JY>TM M MYRJM M BJT <BDJM,,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,,0,prep + prep,topo,inanim,det,nmpr,complex,,,qal,perf,,,MN,MN,,,,,
35812,JY>[,MT,Exodus,13,3,HWYJ>,W J>MR MCH >L H <M ZKWR >T H JWM H ZH >CR JY>TM M MYRJM M BJT <BDJM KJ B XZQ JD HWYJ> JHWH >TKM M ZH W L> J>KL XMY,KJ B XZQ JD HWYJ> JHWH >TKM M ZH,JHWH,M ZH,MN ZH,,0,prep,,,det,,simple,,,hif,perf,,,MN,,,,,,
35824,JY>[,MT,Exodus,13,4,JY>JM,H JWM >TM JY>JM B XDC H >BJB,H JWM >TM JY>JM B XDC H >BJB,>TM,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
35832,BW>[,MT,Exodus,13,5,JBJ>K,W HJH KJ JBJ>K JHWH >L >RY H KN<NJ W H XTJ W H >MRJ W H XWJ W H JBWSJ >CR NCB< L >BTJK L TT LK >RY ZBT XLB W DBC W <BDT >T H <BDH H Z>T B XDC H ZH,KJ JBJ>K JHWH >L >RY H KN<NJ W H XTJ W H >MRJ W H XWJ W H JBWSJ >RY ZBT XLB W DBC,JHWH,>L >RY H KN<NJ W H XTJ W H >MRJ W H XWJ W H JBWSJ >RY ZBT XLB W DBC,>L >RY/ H KN<NJ/ W H XTJ/ W H >MRJ/ W H XWJ/ W H JBWSJ/ >RY/ ZWB[ XLB/ W DBC/,,0,prep,,,det,subs,complex,,,hif,impf,,,>L,,,,,,
35924,JY>[,MT,Exodus,13,8,Y>TJ,W HGDT L BNK B JWM H HW> L >MR B <BWR ZH <FH JHWH LJ B Y>TJ M MYRJM,B Y>TJ M MYRJM,,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,infc,,,MN,,,,,,
35949,JY>[,MT,Exodus,13,9,HWY>K,W HJH LK L >WT <L JDK W L ZKRWN BJN <JNJK LM<N THJH TWRT JHWH B PJK KJ B JD XZQH HWY>K JHWH M MYRJM,KJ B JD XZQH HWY>K JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,perf,,,MN,,,,,,
35968,BW>[,MT,Exodus,13,11,JB>K,W HJH KJ JB>K JHWH >L >RY H KN<NJ K >CR NCB< LK W L >BTJK W NTNH LK,KJ JB>K JHWH >L >RY H KN<NJ,JHWH,>L >RY H KN<NJ,>L >RY/ H KN<NJ/,,0,prep,,,det,subs,complex,,,hif,impf,,,>L,,,,,,
35985,<BR[,MT,Exodus,13,12,H<BRT,W H<BRT KL PVR RXM L JHWH W KL PVR CGR BHMH >CR JHJH LK H ZKRJM L JHWH,W H<BRT KL PVR RXM L JHWH,,L JHWH,L JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,hif,perf,,,L,,,,,,
36039,JY>[,MT,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,,0,prep + prep,topo,inanim,det,nmpr,complex,,,hif,perf,,,MN,MN,,,,,
36099,JY>[,MT,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,perf,,,MN,,,,,,
36132,CWB[,MT,Exodus,13,17,CBW,W JHJ B CLX PR<H >T H <M W L> NXM >LHJM DRK >RY PLCTJM KJ QRWB HW> KJ >MR >LHJM PN JNXM H <M B R>TM MLXMH W CBW MYRJMH,W CBW MYRJMH,,MYRJMH,MYRJM/,,1,dir-he,topo,inanim,det,nmpr,simple,,,qal,perf,,,,,,,,,
36135,SBB[,MT,Exodus,13,18,JSB,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,W JSB >LHJM >T H <M DRK H MDBR JM SWP,>LHJM,DRK H MDBR JM SWP,DRK/ H MDBR/ JM/ SWP/,,0,vc,,,det,subs,complex,,,hif,wayq,,,,,,,,,
36147,<LH[,MT,Exodus,13,18,<LW,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,W XMCJM <LW BNJ JFR>L M >RY MYRJM,BNJ JFR>L,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,perf,,,MN,,,,,,
36173,<LH[,MT,Exodus,13,19,H<LJTM,W JQX MCH >T <YMWT JWSP <MW KJ HCB< HCBJ< >T BNJ JFR>L L >MR PQD JPQD >LHJM >TKM W H<LJTM >T <YMTJ M ZH >TKM,W H<LJTM >T <YMTJ M ZH >TKM,,M ZH,MN ZH,,0,prep,,,det,,simple,,,hif,perf,,,MN,,,,,,
36180,NS<[,MT,Exodus,13,20,JS<W,W JS<W M SKT W JXNW B >TM B QYH H MDBR,W JS<W M SKT,,M SKT,MN SKWT/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,wayq,,,MN,,,,,,
36193,HLK[,MT,Exodus,13,21,HLK,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,W JHWH HLK L PNJHM,JHWH,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
36213,HLK[,MT,Exodus,13,21,LKT,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,L LKT JWMM W LJLH,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
36218,MWC[,MT,Exodus,13,22,JMJC,L> JMJC <MWD H <NN JWMM W <MWD H >C LJLH L PNJ H <M,L> JMJC <MWD H <NN JWMM,<MWD H <NN,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
36244,CWB[,MT,Exodus,14,2,JCBW,DBR >L BNJ JFR>L W JCBW W JXNW L PNJ PJ_HXJRT BJN MGDL W BJN H JM L PNJ B<L_YPN NKXW TXNW <L H JM,W JCBW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
36310,BRX[,MT,Exodus,14,5,BRX,W JGD L MLK MYRJM KJ BRX H <M W JHPK LBB PR<H W <BDJW >L H <M W J>MRW MH Z>T <FJNW KJ CLXNW >T JFR>L M <BDNW,KJ BRX H <M,H <M,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
36372,JY>[,MT,Exodus,14,8,JY>JM,W JXZQ JHWH >T LB PR<H MLK MYRJM W JRDP >XRJ BNJ JFR>L W BNJ JFR>L JY>JM B JD RMH,W BNJ JFR>L JY>JM B JD RMH,BNJ JFR>L,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
36402,QRB[,MT,Exodus,14,10,HQRJB,W PR<H HQRJB W JF>W BNJ JFR>L >T <JNJHM W HNH MYRJM NS< >XRJHM W JJR>W M>D W JY<QW BNJ JFR>L >L JHWH,W PR<H HQRJB,PR<H,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
36412,NS<[,MT,Exodus,14,10,NS<,W PR<H HQRJB W JF>W BNJ JFR>L >T <JNJHM W HNH MYRJM NS< >XRJHM W JJR>W M>D W JY<QW BNJ JFR>L >L JHWH,MYRJM NS< >XRJHM,MYRJM,>XRJHM,>XR/,,0,vc,,,det,subs,complex,,,qal,ptca,,,,,,,,,
36445,JY>[,MT,Exodus,14,11,HWYJ>NW,W J>MRW >L MCH H M BLJ >JN QBRJM B MYRJM LQXTNW L MWT B MDBR MH Z>T <FJT LNW L HWYJ>NW M MYRJM,L HWYJ>NW M MYRJM,,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,infc,,,MN,,,,,,
36529,NS<[,MT,Exodus,14,15,JS<W,W J>MR JHWH >L MCH MH TY<Q >LJ DBR >L BNJ JFR>L W JS<W,W JS<W,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
36545,BW>[,MT,Exodus,14,16,JB>W,W >TH HRM >T MVK W NVH >T JDK <L H JM W BQ<HW W JB>W BNJ JFR>L B TWK H JM B JBCH,W JB>W BNJ JFR>L B TWK H JM B JBCH,BNJ JFR>L,B TWK H JM,B TWK/ H JM/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
36563,BW>[,MT,Exodus,14,17,JB>W,W >NJ HNNJ MXZQ >T LB MYRJM W JB>W >XRJHM W >KBDH B PR<H W B KL XJLW B RKBW W B PRCJW,W JB>W >XRJHM,,>XRJHM,>XR/,,0,vc,,,det,subs,complex,,,qal,impf,,,,,,,,,
36594,NS<[,MT,Exodus,14,19,JS<,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,W JS< ML>K H >LHJM,ML>K H >LHJM,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
36599,HLK[,MT,Exodus,14,19,HLK,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,H HLK L PNJ MXNH JFR>L,,L PNJ MXNH JFR>L,L PNH/ MXNH/ JFR>L/,,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,ptca,,,L,,,,,,
36605,HLK[,MT,Exodus,14,19,JLK,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,W JLK M >XRJHM,,M >XRJHM,MN >XR/,,0,prep,,,det,subs,complex,,,qal,wayq,,,MN,,,,,,
36609,NS<[,MT,Exodus,14,19,JS<,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,W JS< <MWD H <NN M PNJHM,<MWD H <NN,M PNJHM,MN PNH/,,0,prep,,,det,subs,complex,,,qal,wayq,,,MN,,,,,,
36620,BW>[,MT,Exodus,14,20,JB>,W JB> BJN MXNH MYRJM W BJN MXNH JFR>L W JHJ H <NN W H XCK W J>R >T H LJLH W L> QRB ZH >L ZH KL H LJLH,W JB> BJN MXNH MYRJM W BJN MXNH JFR>L,,BJN MXNH MYRJM W BJN MXNH JFR>L,BJN/ MXNH/ MYRJM/ W BJN/ MXNH/ JFR>L/,,0,vc,"topo pers,gens,topo",inanim,det,subs,complex,,,qal,wayq,,,,,,,,,
36642,QRB[,MT,Exodus,14,20,QRB,W JB> BJN MXNH MYRJM W BJN MXNH JFR>L W JHJ H <NN W H XCK W J>R >T H LJLH W L> QRB ZH >L ZH KL H LJLH,W L> QRB ZH >L ZH KL H LJLH,ZH,>L ZH,>L ZH,,0,prep,,,det,,simple,,,qal,perf,,,>L,,,,,,
36658,HLK[,MT,Exodus,14,21,JWLK,W JV MCH >T JDW <L H JM W JWLK JHWH >T H JM B RWX QDJM <ZH KL H LJLH W JFM >T H JM L XRBH W JBQ<W H MJM,W JWLK JHWH >T H JM B RWX QDJM <ZH KL H LJLH,JHWH,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
36683,BW>[,MT,Exodus,14,22,JB>W,W JB>W BNJ JFR>L B TWK H JM B JBCH W H MJM LHM XMH M JMJNM W M FM>LM,W JB>W BNJ JFR>L B TWK H JM B JBCH,BNJ JFR>L,B TWK H JM,B TWK/ H JM/,,0,prep,,,det,subs,complex,,,qal,wayq,,,B,,,,,,
36707,BW>[,MT,Exodus,14,23,JB>W,W JRDPW MYRJM W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,KL SWS PR<H RKBW W PRCJW,>XRJHM,>XR/,,0,vc,,,det,subs,complex,,,qal,wayq,,,,,,,,,
36707,BW>[,MT,Exodus,14,23,JB>W,W JRDPW MYRJM W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,W JB>W >XRJHM KL SWS PR<H RKBW W PRCJW >L TWK H JM,KL SWS PR<H RKBW W PRCJW,>L TWK H JM,>L TWK/ H JM/,,0,prep,,,det,subs,complex,,,qal,wayq,,,>L,,,,,,
36742,SWR[,MT,Exodus,14,25,JSR,W JSR >T >PN MRKBTJW W JNHGHW B KBDT W J>MR MYRJM >NWSH M PNJ JFR>L KJ JHWH NLXM LHM B MYRJM,W JSR >T >PN MRKBTJW,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
36753,NWS[,MT,Exodus,14,25,>NWSH,W JSR >T >PN MRKBTJW W JNHGHW B KBDT W J>MR MYRJM >NWSH M PNJ JFR>L KJ JHWH NLXM LHM B MYRJM,>NWSH M PNJ JFR>L,,M PNJ JFR>L,MN PNH/ JFR>L/,,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,impf,,,MN,,,,,,
36775,CWB[,MT,Exodus,14,26,JCBW,W J>MR JHWH >L MCH NVH >T JDK <L H JM W JCBW H MJM <L MYRJM <L RKBW W <L PRCJW,W JCBW H MJM <L MYRJM <L RKBW W <L PRCJW,H MJM,<L MYRJM <L RKBW W <L PRCJW,<L MYRJM/ <L RKB/ W <L PRC/,,0,prep + prep + prep,topo,inanim,det,nmpr,complex,,,qal,impf,,,<L,<L,<L,,,,
36794,CWB[,MT,Exodus,14,27,JCB,W JV MCH >T JDW <L H JM W JCB H JM L PNWT BQR L >JTNW W MYRJM NSJM L QR>TW W JN<R JHWH >T MYRJM B TWK H JM,W JCB H JM L >JTNW,H JM,L >JTNW,L >JTN/,,0,prep,,,det,,complex,,,qal,wayq,,,L,,,,,,
36798,PNH[,MT,Exodus,14,27,PNWT,W JV MCH >T JDW <L H JM W JCB H JM L PNWT BQR L >JTNW W MYRJM NSJM L QR>TW W JN<R JHWH >T MYRJM B TWK H JM,L PNWT BQR,BQR,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
36804,NWS[,MT,Exodus,14,27,NSJM,W JV MCH >T JDW <L H JM W JCB H JM L PNWT BQR L >JTNW W MYRJM NSJM L QR>TW W JN<R JHWH >T MYRJM B TWK H JM,W MYRJM NSJM,MYRJM,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
36817,CWB[,MT,Exodus,14,28,JCBW,W JCBW H MJM W JKSW >T H RKB W >T H PRCJM L KL XJL PR<H H B>JM >XRJHM B JM L> NC>R BHM <D >XD,W JCBW H MJM,H MJM,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
36834,BW>[,MT,Exodus,14,28,B>JM,W JCBW H MJM W JKSW >T H RKB W >T H PRCJM L KL XJL PR<H H B>JM >XRJHM B JM L> NC>R BHM <D >XD,H B>JM >XRJHM B JM,,>XRJHM,>XR/,,0,vc,,,det,subs,complex,,,qal,ptca,,,,,,,,,
36834,BW>[,MT,Exodus,14,28,B>JM,W JCBW H MJM W JKSW >T H RKB W >T H PRCJM L KL XJL PR<H H B>JM >XRJHM B JM L> NC>R BHM <D >XD,H B>JM >XRJHM B JM,,B JM,B H JM/,,0,prep,,,det,subs,simple,,,qal,ptca,,,B,,,,,,
36847,HLK[,MT,Exodus,14,29,HLKW,W BNJ JFR>L HLKW B JBCH B TWK H JM W H MJM LHM XMH M JMJNM W M FM>LM,W BNJ JFR>L HLKW B JBCH B TWK H JM,BNJ JFR>L,B JBCH,B H JBCH/,,0,prep,,,det,subs,simple,,,qal,perf,,,B,,,,,,
36847,HLK[,MT,Exodus,14,29,HLKW,W BNJ JFR>L HLKW B JBCH B TWK H JM W H MJM LHM XMH M JMJNM W M FM>LM,W BNJ JFR>L HLKW B JBCH B TWK H JM,BNJ JFR>L,B TWK H JM,B TWK/ H JM/,,0,prep,,,det,subs,complex,,,qal,perf,,,B,,,,,,
36978,VB<[,MT,Exodus,15,4,VB<W,MRKBT PR<H W XJLW JRH B JM W MBXR CLCJW VB<W B JM SWP,W MBXR CLCJW VB<W B JM SWP,MBXR CLCJW,B JM SWP,B JM/ SWP/,,0,prep,,,det,subs,complex,,,pual,perf,,,B,,,,,,
36984,JRD[,MT,Exodus,15,5,JRDW,THMT JKSJMW JRDW B MYWLT KMW >BN,JRDW B MYWLT KMW >BN,,B MYWLT,B MYWLH/,,0,prep,,,det,subs,simple,,,qal,perf,,,B,,,,,,
37101,NPL[,MT,Exodus,15,16,TPL,TPL <LJHM >JMTH W PXD B GDL ZRW<K JDMW K >BN <D J<BR <MK JHWH <D J<BR <M ZW QNJT,TPL <LJHM >JMTH W PXD,>JMTH W PXD,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
37114,<BR[,MT,Exodus,15,16,J<BR,TPL <LJHM >JMTH W PXD B GDL ZRW<K JDMW K >BN <D J<BR <MK JHWH <D J<BR <M ZW QNJT,<D J<BR <MK,<MK,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
37118,<BR[,MT,Exodus,15,16,J<BR,TPL <LJHM >JMTH W PXD B GDL ZRW<K JDMW K >BN <D J<BR <MK JHWH <D J<BR <M ZW QNJT,<D J<BR <M,<M,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
37122,BW>[,MT,Exodus,15,17,TB>MW,TB>MW W TV<MW B HR NXLTK MKWN L CBTK P<LT JHWH MQDC >DNJ KWNNW JDJK,TB>MW,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
37144,BW>[,MT,Exodus,15,19,B>,KJ B> SWS PR<H B RKBW W B PRCJW B JM W JCB JHWH <LHM >T MJ H JM W BNJ JFR>L HLKW B JBCH B TWK H JM,KJ B> SWS PR<H B RKBW W B PRCJW B JM,SWS PR<H,B JM,B H JM/,,0,prep,,,det,subs,simple,,,qal,perf,,,B,,,,,,
37156,CWB[,MT,Exodus,15,19,JCB,KJ B> SWS PR<H B RKBW W B PRCJW B JM W JCB JHWH <LHM >T MJ H JM W BNJ JFR>L HLKW B JBCH B TWK H JM,W JCB JHWH <LHM >T MJ H JM,JHWH,<LHM,<L,,0,prep,prsf,,det,prsf,simple,,,hif,wayq,,,<L,,,,,,
37166,HLK[,MT,Exodus,15,19,HLKW,KJ B> SWS PR<H B RKBW W B PRCJW B JM W JCB JHWH <LHM >T MJ H JM W BNJ JFR>L HLKW B JBCH B TWK H JM,W BNJ JFR>L HLKW B JBCH B TWK H JM,BNJ JFR>L,B TWK H JM,B TWK/ H JM/,,0,prep,,,det,subs,complex,,,qal,perf,,,B,,,,,,
37187,JY>[,MT,Exodus,15,20,TY>N,W TQX MRJM H NBJ>H >XWT >HRN >T H TP B JDH W TY>N KL H NCJM >XRJH B TPJM W B MXLT,W TY>N KL H NCJM >XRJH B TPJM W B MXLT,KL H NCJM,>XRJH,>XR/,,0,vc,,,det,subs,complex,,,qal,wayq,,,,,,,,,
37215,NS<[,MT,Exodus,15,22,JS<,W JS< MCH >T JFR>L M JM SWP W JY>W >L MDBR CWR W JLKW CLCT JMJM B MDBR W L> MY>W MJM,W JS< MCH >T JFR>L M JM SWP,MCH,M JM SWP,MN JM/ SWP/,,0,prep,,,det,subs,complex,,,hif,wayq,,,MN,,,,,,
37223,JY>[,MT,Exodus,15,22,JY>W,W JS< MCH >T JFR>L M JM SWP W JY>W >L MDBR CWR W JLKW CLCT JMJM B MDBR W L> MY>W MJM,W JY>W >L MDBR CWR,,>L MDBR CWR,>L MDBR/ CWR==/,,0,prep,topo,inanim,det,subs,complex,,,qal,wayq,,,>L,,,,,,
37228,HLK[,MT,Exodus,15,22,JLKW,W JS< MCH >T JFR>L M JM SWP W JY>W >L MDBR CWR W JLKW CLCT JMJM B MDBR W L> MY>W MJM,W JLKW CLCT JMJM B MDBR,,B MDBR,B H MDBR/,,0,prep,,,det,subs,simple,,,qal,wayq,,,B,,,,,,
37239,BW>[,MT,Exodus,15,23,JB>W,W JB>W MRTH W L> JKLW L CTT MJM M MRH KJ MRJM HM <L KN QR> CMH MRH,W JB>W MRTH,,MRTH,MRH=/,,1,dir-he,topo,inanim,det,nmpr,simple,,,qal,wayq,,,,,,,,,
37331,BW>[,MT,Exodus,15,27,JB>W,W JB>W >JLMH W CM CTJM <FRH <JNT MJM W CB<JM TMRJM W JXNW CM <L H MJM,W JB>W >JLMH,,>JLMH,>JLM=/,,1,dir-he,topo,inanim,det,nmpr,simple,,,qal,wayq,,,,,,,,,
37349,NS<[,MT,Exodus,16,1,JS<W,W JS<W M >JLM W JB>W KL <DT BNJ JFR>L >L MDBR SJN >CR BJN >JLM W BJN SJNJ B XMCH <FR JWM L XDC H CNJ L Y>TM M >RY MYRJM,W JS<W M >JLM,,M >JLM,MN >JLM=/,,0,prep,topo,inanim,det,nmpr,simple,,,qal,wayq,,,MN,,,,,,
37353,BW>[,MT,Exodus,16,1,JB>W,W JS<W M >JLM W JB>W KL <DT BNJ JFR>L >L MDBR SJN >CR BJN >JLM W BJN SJNJ B XMCH <FR JWM L XDC H CNJ L Y>TM M >RY MYRJM,W JB>W KL <DT BNJ JFR>L >L MDBR SJN B XMCH <FR JWM L XDC H CNJ,KL <DT BNJ JFR>L,>L MDBR SJN,>L MDBR/ SJN/,,0,prep,topo,inanim,det,subs,complex,,,qal,wayq,,,>L,,,,,,
37377,JY>[,MT,Exodus,16,1,Y>TM,W JS<W M >JLM W JB>W KL <DT BNJ JFR>L >L MDBR SJN >CR BJN >JLM W BJN SJNJ B XMCH <FR JWM L XDC H CNJ L Y>TM M >RY MYRJM,L Y>TM M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,infc,,,MN,,,,,,
37421,JY>[,MT,Exodus,16,3,HWY>TM,W J>MRW >LHM BNJ JFR>L MJ JTN MWTNW B JD JHWH B >RY MYRJM B CBTNW <L SJR H BFR B >KLNW LXM L FB< KJ HWY>TM >TNW >L H MDBR H ZH L HMJT >T KL H QHL H ZH B R<B,KJ HWY>TM >TNW >L H MDBR H ZH,,>L H MDBR H ZH,>L H MDBR/ H ZH,,0,prep,,,det,subs,complex,,,hif,perf,,,>L,,,,,,
37452,JY>[,MT,Exodus,16,4,JY>,W J>MR JHWH >L MCH HNNJ MMVJR LKM LXM MN H CMJM W JY> H <M W LQVW DBR JWM B JWMW LM<N >NSNW H JLK B TWRTJ >M L>,W JY> H <M,H <M,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
37464,HLK[,MT,Exodus,16,4,JLK,W J>MR JHWH >L MCH HNNJ MMVJR LKM LXM MN H CMJM W JY> H <M W LQVW DBR JWM B JWMW LM<N >NSNW H JLK B TWRTJ >M L>,H JLK B TWRTJ,,B TWRTJ,B TWRH/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
37480,BW>[,MT,Exodus,16,5,JBJ>W,W HJH B JWM H CCJ W HKJNW >T >CR JBJ>W W HJH MCNH <L >CR JLQVW JWM JWM,>T >CR JBJ>W,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
37503,JY>[,MT,Exodus,16,6,HWYJ>,W J>MR MCH W >HRN >L KL BNJ JFR>L <RB W JD<TM KJ JHWH HWYJ> >TKM M >RY MYRJM,KJ JHWH HWYJ> >TKM M >RY MYRJM,JHWH,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,perf,,,MN,,,,,,
